oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106190434,106190434,190434,KAISER FND HOSP - WEST LA,6041 CADILLAC AVENUE,LOS ANGELES,90034,,NO, 78.2x, Metro, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,305,Basic,27945,21369,6,,3638,4374,7121,6537,7049,6830,5147,3976,3794,853,1,1092,18984,7387,25,2979,11758,7095,715,1473,93,87,29,1,46035,36,24,155,14,0,191,467,4380,9702,358,28477,6403,1032,,223,1628,11,2434,1024,2258,793,13144,3486,139,2050,2682,25,1408,4036,2759,10188,3616,73,413,23,617,371,,428,35151,6049,174,2000,73,253,79,,49320,2893,2319,,,85,228,309,433,736,920,1074,1335,19,73,,217,2931,600,3,29,48,1384,208,38,208,625,64,16,35,3605,412,1,0,0,0,0,0,236,2794,1935,243,4,74,125,1141,1,1006,312,310,258,341,130,243,73,1,43,655,99,398,,2,192,24,299,16,11,,15,4548,60,1,15,16,6,6,3,,5212,2007
106190455,106190455,190455,LANCASTER COMMUNITY HOSPITAL,43830 NORTH 10TH STREET WEST,LANCASTER,93534,,NO, 77.1b, Antelope Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,117,Basic,9422,7031,,,1409,1981,2472,2343,2980,2004,1211,943,820,290,,14,345,215,1,23,15106,749,111,2053,,,,,13386,39,1,7,0,0,854,2,1929,1955,666,9360,2543,205,,85,521,2,935,454,1179,351,3770,1052,36,1020,513,8,326,1712,564,3720,1119,60,193,13,249,18,46,153,12373,1447,78,512,92,74,26,,16453,2291,2144,,,52,174,289,645,788,842,886,759,,,,67,919,601,2,61,56,2729,65,88,135,519,52,,1,2864,358,353,0,0,0,0,0,334,1712,2157,164,68,9,77,1134,2,610,234,232,219,354,98,129,112,9,23,637,66,490,,,191,23,264,11,20,151,6,3634,43,4,32,29,15,11,1,,4435,2007
106190470,106190470,190470,LITTLE COMPANY OF MARY HOSPITAL,4101 TORRANCE BOULEVARD,TORRANCE,90503,,NO, 78.2u, South Bay, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,273,Basic,22277,18114,,,5735,4233,6480,5677,5557,3831,2466,2491,2534,1387,,3943,5159,10188,102,1401,2,19596,610,358,90,4,4,,38799,364,,162,0,0,,,7702,6783,1788,19047,5071,1004,,171,867,16,2134,470,2148,931,10963,2238,71,2416,1620,35,1040,3784,1568,8915,3621,146,311,10,384,14,108,386,28711,4749,272,1220,92,308,59,,40391,5418,4405,,,173,446,612,1048,1194,1300,1989,2809,95,157,,1385,868,1609,17,252,24,5668,177,100,429,1215,145,3,102,5729,1916,7,0,0,0,0,0,1273,5454,2454,510,132,86,127,2078,9,1622,429,728,571,818,216,339,176,3,111,1214,246,1034,,16,558,43,300,16,10,37,14,8646,95,9,35,35,7,15,3,,9823,2007
106190475,106190475,190475,COMMUNITY HOSPITAL OF LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,90804,,No, 78.2ffff, Metro, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,320,Standby,8964,7752,,,1616,1865,3515,3035,2712,1657,741,529,738,308,,587,3741,2931,31,162,20,9244,800,367,56,,,1,14245,102,,33,0,0,999,113,4028,1467,1192,6423,3606,362,1,82,427,1,889,302,904,360,4816,1020,23,1234,445,1,652,1660,953,2584,1230,63,139,4,597,6,67,199,11608,2045,76,534,36,96,16,,16716,1701,1597,,,66,255,329,569,544,381,409,745,,,,119,464,305,4,23,,2383,231,137,136,83,139,13,87,2019,450,3,0,0,0,0,0,471,1773,621,393,40,15,21,441,1,328,133,109,247,235,41,35,62,,770,385,70,405,,,148,41,143,17,13,30,14,2734,42,3,17,77,6,9,4,,3298,2007
106190500,106190500,190500,CENTINELA FREEMAN REG MED CTR-MARINA CAMPUS,4650 LINCOLN BOULEVARD,MARINA DEL REY,90291,,NO, 78.2j, West, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,105,Basic,9395,8503,,,1032,1441,3569,3321,2961,2288,1300,879,939,164,4,557,3919,1485,83,2234,153,9467,139,601,57,12,1,2,16681,16,2,39,0,0,348,,999,2333,1173,9567,3826,280,,56,461,5,976,230,1028,203,5598,801,23,1016,776,5,774,1585,864,3217,1505,95,206,14,250,155,101,251,11705,2426,163,782,92,113,40,,17898,1298,1201,,,25,100,154,265,339,367,456,793,,,,96,454,144,8,225,24,1548,173,99,108,258,117,7,11,1430,293,3,0,0,0,0,0,127,1219,877,232,44,8,34,500,1,409,133,141,200,231,60,64,56,,24,291,49,298,,,166,9,118,2,9,112,2,1993,34,8,14,18,12,1,1,,2499,2007
106190517,106190517,190517,ENCINO-TARZANA REGIONAL MED CTR-TARZANA,18321 CLARK STREET,TARZANA,91356,,NO, 78.2yy, San Fernando Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,245,Basic,12057,10052,,,3489,2406,2969,2944,2689,2199,1504,1430,1770,709,,200,802,2270,4,554,596,17683,296,164,28,16,3,4,21435,81,3,75,0,0,4,,1363,4130,423,12463,3730,553,1,87,506,3,986,292,1009,490,5841,1223,19,1332,723,19,734,2144,834,5313,1978,62,187,11,167,,85,255,15885,2443,81,707,67,165,16,,22109,3264,2672,,,149,190,273,431,673,758,1145,2018,101,198,,56,154,337,1,218,71,5099,174,131,244,967,85,14,102,3461,756,2,0,0,0,0,0,564,3576,1523,196,77,47,99,1239,8,941,312,350,312,389,131,148,135,7,41,786,173,813,,5,211,26,213,7,2,280,12,5053,48,1,19,26,17,19,2,,5936,2007
106190521,106190521,190521,MEMORIAL HOSPITAL OF GARDENA,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,,NO, 78.2iiii, South Bay, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Partnership,General Medical / Surgical,103,Basic,14134,9670,1,,3765,3275,4955,3331,2975,1980,1050,744,554,1176,,857,12113,8570,185,503,149,1428,673,629,110,,,1,22033,121,2,68,0,0,1,167,4202,1903,6182,5727,5791,1745,1,43,524,3,1282,325,1251,335,5174,1050,46,1594,1498,50,669,2796,950,4469,1350,62,189,9,488,5,62,176,18216,2124,78,805,68,145,28,,23805,2738,1490,,,170,600,440,516,596,541,629,736,,,,302,2017,1297,9,106,29,468,174,190,177,125,25,102,41,2581,811,2,0,0,0,0,0,1547,1704,540,396,41,783,89,738,1,502,235,225,247,235,42,74,78,7,40,591,82,259,,,129,7,124,18,33,157,5,3647,61,2,11,13,7,12,2,,4228,2007
106190522,106190522,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,,NO, 78.2ee, San Fernando Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,255,Basic,12622,10998,1,,2776,2234,3463,3268,3135,2494,1896,1885,1623,845,2,1437,895,9571,20,685,77,10936,379,991,45,,,,22106,17,,,0,0,1,82,7586,4880,1229,6629,3297,734,,33,597,3,969,263,1304,620,5810,1184,23,1035,709,41,868,2181,955,6292,1973,62,91,12,238,2,2,191,17474,2548,62,737,35,183,11,,23621,3433,3476,,,55,268,457,678,956,981,1503,1984,25,2,,535,191,1685,6,4,241,4247,106,233,246,625,280,2,100,4164,1152,1,0,0,0,0,0,1959,3639,939,331,41,119,81,1840,3,855,238,357,509,425,113,236,170,4,416,743,160,622,1,17,296,25,279,16,6,36,6,6121,50,3,26,35,1,4,5,,6909,2007
106190524,106190524,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,,NO, 78.2zz, San Fernando Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,85,Basic,6364,5793,,,1916,1891,1965,1779,1729,1117,558,471,336,390,5,561,1124,6737,17,369,54,3295,,118,15,2,,,11480,73,,11,0,0,181,277,6280,1411,357,1316,2793,117,,37,271,3,834,217,596,456,3077,578,58,698,548,2,860,1472,491,1842,792,32,76,6,328,196,54,97,8865,1039,48,420,73,97,34,,12157,1825,1905,,,61,250,389,616,655,515,574,670,,,,368,437,144,4,186,1,2590,93,163,107,4,21,19,4,2555,764,,0,0,0,0,0,1427,1841,343,105,14,11,64,466,,398,171,220,216,206,29,43,49,,857,382,96,522,,,104,7,81,15,19,128,9,3159,92,2,7,95,6,3,3,,3730,2007
106190525,106190525,190525,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVENUE,LONG BEACH,90806,Level II & Level II - Ped,YES, 78.2lll, South Bay, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,420,Basic,32170,26555,,,13209,7834,8658,6810,6371,4443,2583,1848,1739,5228,2,4431,14746,25267,90,1489,3,12699,515,611,114,1,,2,56888,175,,22,0,0,311,86,8940,5495,4627,31052,8611,2286,1,222,1051,22,2875,764,3438,1275,12649,2974,99,3067,1914,260,1012,7719,2286,14811,3948,177,252,41,844,12,13,425,45649,4540,235,2065,148,339,37,,58725,8689,7561,,,361,1171,1272,2365,2701,2568,2546,3067,44,155,,1927,3667,3797,34,159,76,6590,571,482,479,1191,287,30,56,11093,2052,9,0,0,0,0,0,3570,6938,3586,1851,305,93,338,3310,18,2107,863,839,840,1950,407,490,448,22,275,1496,460,2292,,2,743,93,704,173,10,,26,13726,198,28,418,89,23,17,2,,16250,2007
106190529,106190529,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,,NO, 78.2xxx, San Gabriel Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,434,Basic,16346,13568,,,4015,3540,4154,3830,3671,3010,2195,2023,2452,1024,,3252,2190,10936,10,1002,,12524,378,698,84,37,7,,28547,110,2,22,1,0,25,3,2316,6318,813,15633,4834,885,,45,685,7,1231,493,1278,401,8549,1846,45,1400,1343,116,769,2227,1114,7480,2893,98,291,19,405,29,170,379,20637,3358,173,1069,115,244,33,1,29914,5368,4328,,,189,333,488,966,1271,1379,1791,3083,62,134,,1305,584,2305,3,211,2,5286,177,155,397,724,183,52,38,5980,1990,,0,0,0,0,0,792,5573,2741,487,103,103,122,1998,6,1374,468,600,679,1018,164,253,280,7,100,1243,181,1094,2,4,683,67,564,20,30,81,27,7918,122,14,65,53,32,17,3,,9696,2007
106190534,106190534,190534,OLYMPIA MEDICAL CENTER,5925 SAN VICENTE BOULEVARD,LOS ANGELES,90019,,NO, 78.2x, Metro, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,204,Basic,6228,5125,,,600,839,2024,1790,1974,1542,914,674,925,71,,631,5959,88,,674,270,3731,332,473,56,,1,,10267,110,1,111,0,0,2,,3141,2370,506,3012,2324,159,,74,314,3,458,193,504,264,2917,840,22,657,607,1,625,1068,507,2140,739,37,86,9,304,45,74,115,8032,1288,25,476,38,59,26,,11353,2605,2002,,,25,96,201,380,504,662,896,1842,,1,,282,1836,434,,221,135,1699,227,123,286,402,36,30,123,1828,1551,1,0,0,0,0,0,509,3331,556,177,34,13,65,848,2,455,304,389,479,357,91,87,83,4,44,711,121,554,,,191,15,140,4,8,275,9,3875,35,2,12,29,6,6,,,4607,2007
106190547,106190547,190547,MONTEREY PARK HOSPITAL,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK, 91754-4780,,NO, 78.2nn, San Gabriel Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Partnership,General Medical / Surgical,101,Basic,5358,3867,,,1705,990,1454,1108,966,726,512,611,552,601,,424,90,7601,1,38,735,336,233,423,15,,,,8534,7,,8,0,0,,5,1665,1295,187,4762,1316,620,,21,256,7,959,265,560,266,1976,472,18,576,186,21,328,1292,318,1084,687,25,140,1,35,6,65,80,7039,860,22,169,16,68,12,,9225,1453,1001,,,54,120,144,244,283,398,522,689,,,,151,34,2126,1,6,39,97,128,68,55,342,25,12,3,1582,239,,0,0,0,0,0,849,1076,463,51,15,73,60,530,,393,162,194,131,161,38,58,38,4,5,266,88,253,,,84,12,102,9,2,143,3,2065,19,,3,5,2,5,,,2454,2007
106190555,106190555,190555,CEDARS SINAI MEDICAL CENTER,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,Level I & Level II - Ped,YES, 78.2x, Metro, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,901,Basic,28961,25680,63,,4883,3727,11065,10398,8262,6075,3639,2429,2779,1311,136,2369,12792,7610,37,271,575,31050,255,596,92,12,2,1,52542,20,1,1155,3,0,23,2,8151,8132,2512,24906,11003,1179,1,253,1045,17,1998,670,2900,1030,13380,3833,103,2583,3529,86,2978,4017,2322,12780,3917,148,406,48,838,124,306,491,39827,5813,180,2104,169,283,50,,54704,10254,10313,17,,430,1430,1889,2643,2779,2730,3112,4857,272,425,17,843,3779,2142,26,92,153,13549,160,431,763,2281,649,313,135,13986,1861,5,0,0,0,0,0,2623,10438,5816,1437,270,236,386,3487,33,2828,722,1277,1291,2628,632,956,526,37,1197,1892,638,1747,10,61,1110,71,962,125,64,1273,34,16152,228,18,362,116,52,14,3,,20584,2007
106190568,106190568,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BOULEVARD,NORTHRIDGE,91328,Level II,NO, 78.2zz, San Fernando Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,371,Basic,16386,14277,1,,4998,4007,5194,4151,3983,2931,1539,1258,1263,1338,2,1258,2291,13284,112,2370,146,11203,470,343,78,,,1,29573,78,5,15,0,0,,101,9574,4283,2308,9817,4682,1166,,47,453,6,1344,384,1570,978,8734,1344,12,1841,1379,80,1213,3513,1112,5488,2535,123,199,20,384,23,11,395,21656,3504,138,1422,62,168,23,1,30664,4449,4062,3,,447,710,724,1045,1086,1038,1172,1701,277,314,,392,410,2295,21,756,55,4585,192,190,260,884,151,12,182,5609,1031,3,0,0,0,0,0,1713,3527,2293,813,168,176,88,1374,11,1139,313,426,500,1225,145,205,151,13,816,989,241,653,2,47,548,56,380,86,46,129,27,6600,139,18,318,120,29,17,1,,8514,2007
106190570,106190570,190570,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVENUE,NORWALK,90650,,NO, 78.2jjjj, East, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,50,Basic,2788,3004,,,564,634,964,894,982,690,357,340,255,111,1,260,571,3487,4,113,51,1306,62,189,6,5,2,,5505,12,1,10,0,0,,,2105,899,411,1018,1359,90,1,8,92,,292,85,153,82,1174,318,9,254,1641,2,257,438,204,692,324,11,29,,103,19,19,45,4484,471,24,196,27,22,18,,5792,653,651,,,31,57,84,210,276,223,214,196,,13,,104,182,609,1,18,14,376,57,99,58,17,127,,1,645,296,4,0,0,0,0,0,464,572,146,87,35,8,12,227,,162,65,75,146,117,26,12,23,5,20,204,69,133,,,70,3,44,4,12,67,3,1047,22,,10,13,6,3,,,1304,2007
106190587,106190587,190587,PACIFIC HOSPITAL OF LONG BEACH,2776 PACIFIC AVENUE,LONG BEACH,90806,,NO, 78.2lll, South Bay, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,84,Basic,5725,4119,,,1133,1153,1650,1524,1768,1189,545,320,225,337,,747,3307,3869,19,190,85,1627,65,343,6,1,,3,9322,73,1,,0,0,,30,5445,1087,248,906,2158,452,1,28,165,3,779,137,510,290,2166,819,26,726,258,31,483,1247,552,1171,579,24,80,5,162,39,42,76,7540,996,31,184,9,56,21,,9844,1544,1543,,,60,345,413,676,643,366,278,306,,,,283,849,763,6,40,,1146,56,105,57,77,72,4,485,1584,643,4,0,0,0,0,0,1419,1327,147,154,40,25,31,201,2,207,92,98,181,112,34,24,38,2,1697,183,78,82,,,69,6,103,5,17,76,2,2746,26,,2,23,8,2,2,,3087,2007
106190630,106190630,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 NORTH GAREY AVENUE,POMONA,91767,,NO, 78.2tt, San Gabriel Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,415,Basic,32889,25723,,,10643,7450,9017,7167,6683,4746,3122,2785,2745,4253,1,1825,6050,25118,9,2046,5,23559,524,541,96,10,,11,49320,378,24,,0,0,572,7136,21658,7836,1926,16416,10776,2684,1,185,1292,13,3282,880,3108,1001,12141,4147,131,3135,1245,332,1408,6857,2277,14493,4312,153,421,54,807,118,236,515,44541,4810,258,1833,152,344,58,,58612,4427,4073,,,379,530,610,879,1164,1199,1388,1551,358,442,,400,809,3113,,298,,3880,203,153,318,707,180,131,,5225,1579,4,0,0,0,0,0,2399,3027,2189,668,217,250,151,1703,21,1388,357,475,629,860,152,270,147,27,59,1165,246,543,1,56,428,38,312,39,25,395,20,6962,95,14,60,54,30,28,,,8500,2007
106190631,106190631,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 EAST WASHINGTON BLVD.,WHITTIER,90602,,NO, 78.2uu, East, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,409,Basic,27976,22212,,,9833,6866,7699,6491,5474,3878,2429,2234,2467,2811,6,974,718,38003,28,49,7,10409,997,448,69,13,14,,48267,173,10,195,0,0,,2,15088,6611,2321,18488,7680,1887,,80,660,16,2079,555,2400,760,12187,2844,70,3325,1221,216,1156,5465,2534,12733,3785,130,347,27,559,1,7,563,36971,5870,173,1338,84,290,43,,50188,5268,4539,,,296,606,713,926,1230,1331,1653,2360,347,345,,318,119,5680,4,15,,3671,337,102,258,1168,128,,92,6249,1470,3,0,0,0,0,0,1523,4993,2563,672,56,317,111,1926,10,1620,459,619,791,816,190,297,217,5,54,1029,306,967,1,72,536,47,782,29,25,68,21,8075,106,11,51,31,17,7,1,,9807,2007
106190636,106190636,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,,NO, 78.2www, San Gabriel Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,302,Basic,17383,14984,2,,6883,4902,5809,4189,3448,2362,1277,709,515,2272,3,1846,1331,24492,30,179,18,4473,482,253,80,1,,9,31315,31,2,85,0,0,,111,4832,2106,625,17977,6829,1568,1,57,357,9,1549,446,1742,730,8448,1423,34,1528,1244,57,730,3932,1518,6996,2498,118,307,17,526,17,157,407,23547,3136,145,1135,79,256,23,1,32369,4839,4089,,,393,608,675,975,1200,1146,1365,1467,497,602,,926,326,5828,8,49,2,1789,414,239,217,500,106,46,40,6291,1074,1,0,0,0,0,0,3143,3231,1725,645,184,285,146,1315,20,1593,503,505,645,637,149,213,188,66,72,1289,208,1044,5,45,327,40,329,22,21,97,18,7866,74,13,63,32,19,7,,,8928,2007
106190673,106190673,190673,SAN DIMAS COMMUNITY HOSPITAL,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,,NO, 78.2tt, San Gabriel Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,64,Basic,6603,6199,1,,1510,1897,2111,1810,1894,1297,764,629,633,258,,647,681,3833,31,344,158,7109,253,126,26,,,3,12319,11,1,8,0,0,56,,934,1761,349,7253,2506,275,,32,273,2,526,183,534,91,3989,594,5,782,626,2,328,960,460,3141,1144,39,66,6,164,1,9,101,8785,1764,89,510,54,65,6,,12803,1269,960,,,46,98,143,243,333,313,404,646,,3,,124,84,507,2,48,24,1440,97,42,94,184,45,37,8,1251,471,,0,0,0,0,0,257,1191,720,41,20,34,35,424,,397,107,135,176,186,21,46,56,2,20,284,63,243,,,132,21,262,7,13,91,4,1654,17,2,10,12,4,,,,2229,2007
106190680,106190680,190680,LITTLE COMPANY OF MARY - SAN PEDRO HOSPITAL,1300 WEST SEVENTH STREET,SAN PEDRO,90732,,NO, 78.2o, South Bay, 11 - Los Angeles, Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,158,Basic,14573,11949,,,4010,3202,3953,3912,3700,2449,1524,1321,1432,1019,,444,1925,12309,14,1750,,10080,298,155,33,,,,25704,256,,75,0,0,,1,8140,4128,1958,8124,4172,543,,51,499,4,1411,223,1226,397,6431,1664,30,1536,1225,11,700,2827,1615,6129,2062,94,98,11,368,23,29,233,19663,2967,133,607,41,175,18,,26522,2045,1662,,,63,208,242,435,499,578,704,976,2,,,146,249,1017,,175,,2120,140,73,131,371,164,1,143,1950,672,62,0,0,0,0,0,464,2149,722,245,127,30,37,626,1,540,157,184,187,337,62,72,93,5,512,431,88,343,,2,239,20,160,19,6,42,3,3102,29,7,17,42,6,15,,,3707,2007
106190687,106190687,190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,90404,,NO, 78.2kkkk, West, 11 - Los Angeles, Los Angeles,General Acute Care,University of California,General Medical / Surgical,279,Basic,11642,11345,,,2632,2221,3494,3671,3390,2763,1556,1119,1493,648,,1102,2751,4382,130,883,247,13492,306,401,44,5,45,,22134,19,,12,0,0,,21,3815,3515,1855,9563,4239,326,,66,397,6,818,399,1119,486,6666,1530,28,982,1642,32,907,1799,998,4786,2103,55,65,12,414,5,17,237,16049,2850,161,752,76,130,61,,22987,2813,2593,,,89,209,265,458,628,643,941,1884,117,172,,340,580,693,26,183,4,3580,108,122,198,610,108,109,54,3064,1031,2,0,0,0,0,0,688,3086,1259,326,47,49,88,961,4,725,240,361,389,562,180,199,104,14,46,707,176,566,3,32,352,21,314,7,9,45,9,4510,64,11,27,12,6,18,1,,5406,2007
106190696,106190696,190696,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,,NO, 78.2ppp, San Fernando Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,95,Basic,7495,7044,,,2790,2349,2442,2066,1896,1133,560,331,220,752,,132,426,11652,2,1448,5,874,221,289,44,1,2,,13942,5,,7,0,0,28,,3937,771,465,5529,3837,575,,17,232,2,1233,125,587,625,4274,467,10,675,282,25,661,1960,476,2313,1072,89,75,10,268,4,6,210,10327,1689,68,578,42,98,3,,14539,1240,1186,,,106,183,264,379,375,313,317,300,65,124,,73,200,1477,3,170,,503,96,128,85,106,26,,148,1516,320,1,0,0,0,0,0,968,645,561,237,15,77,25,349,1,362,147,125,113,175,21,28,36,1,319,310,58,276,,3,76,14,112,9,8,3,8,2090,41,2,15,41,5,1,1,,2426,2007
106190708,106190708,190708,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,,NO, 78.2jj, San Fernando Valley, 11 - Los Angeles, Los Angeles,General Acute Care,Investor - Corporation,General Medical / Surgical,112,Basic,7241,6721,,,945,1380,2858,2584,2425,1634,784,594,631,127,,356,1393,2580,3,554,38,9038,270,510,45,3,2,,13116,6,,3,0,0,7,,2910,2077,460,4460,4055,131,,18,234,1,521,170,533,266,4517,865,10,691,1132,,780,942,571,2580,1128,89,92,62,312,,1,154,9249,1584,53,1071,71,69,27,,13962,2724,2291,,,44,256,361,602,714,645,765,1611,6,11,,107,262,627,,203,16,3800,304,263,157,605,76,1,109,2702,776,22,0,0,0,0,0,696,2928,842,515,34,9,62,742,,497,207,189,761,620,144,43,169,1,148,495,119,809,,,410,82,91,12,1,59,10,4114,93,3,57,59,4,9,11,,5015,2007
