oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,Control_Type_Desc,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,ASSEMBLY_DIST,SENATE_DIST,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_dx_invalid,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,CONTROL_TYPE_CATEGORY_DESC,LICENSED_BED_TOTAL,CONGRESS_DIST,EMS_STATION
106240942,240942,MERCY MEDICAL CENTER - MERCED,MERCED,Nonprofit - Corporation,General Acute Care Hospital,333  MERCY AVENUE,MERCED,95340,150-199,N,N,, 21 , 12 ,Merced Central and North/Merced Southeast,Urban,N/A,N/A,Emergency - Basic,33939,25992,,10827,7744,10791,8183,6410,5887,3393,2140,2039,2517,,1994,4885,29032,17,234,221,23548,1023,3553,76,10,3,2,,119,99,6,54940,100,,,,5076,41467,1125,7026,5237,,2055,263,1483,22,2392,1328,3742,1475,11478,3341,54,4402,1482,231,2138,8428,2380,13237,,,3666,191,257,31,665,38,296,817,46535,5354,231,1307,244,266,33,,59931,530,52396,7005,3117,2671,,89,288,346,545,929,1108,1109,1307,25,42,,282,401,1835,15,12,3238,5,173,106,215,524,95,1,28,3635,997,14,0,0,0,0,0,1677,3328,97,671,15,,85,102,988,905,,316,379,841,428,77,89,116,1,44,992,166,251,,1,7,247,31,301,5,24,290,4699,107,3,9,29,27,2,12,2,,5788,200,5009,579,2014,Nonprofit,186,16,26
106500852,500852,DOCTORS MEDICAL CENTER,STANISLAUS,Investor - Corporation,General Acute Care Hospital,1441 FLORIDA AVENUE,MODESTO,95350,300-499,N,N,Level II, 21 , 5 ,Modesto West,Urban,N/A,N/A,Emergency - Basic,47913,40189,1,12716,9475,16612,14233,11322,10553,5549,2653,1820,3170,,1004,5564,32473,120,4248,1313,43381,421,2795,88,69,6,15,57,,3529,17,80960,131,15,,,14896,10831,1605,55595,5176,,2532,308,1334,33,5496,940,5243,2948,16049,5014,86,6091,6129,158,5063,10538,4439,15702,,,4537,287,362,53,1304,196,360,1053,70591,5966,371,2058,554,343,68,,88103,369,81410,6324,6450,6773,,336,817,1025,1550,2572,2585,1954,1742,259,383,,352,618,3471,504,103,8159,16,239,306,460,1252,281,136,55,8745,1697,52,0,0,0,0,0,5023,4391,1567,2124,118,,151,200,2365,1611,,724,903,1000,2078,248,299,305,12,166,1827,409,861,,6,58,773,107,959,183,54,821,9493,191,39,343,137,35,2,47,39,,13223,143,12109,971,2014,Investor Owned,394,10,33
106410782,410782,SAN MATEO MEDICAL CENTER,SAN MATEO,Public - City or County,General Acute Care Hospital,222 WEST 39TH AVENUE,SAN MATEO,94403,500+,N,N,, 22 , 13 ,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,N/A,N/A,Emergency - Basic,19235,18661,,2182,2600,6927,7286,6837,6434,3522,1193,502,413,,1191,627,26259,196,3701,147,5775,771,184,15,,,1,29,523,749,,35616,8,,,,24096,3347,4548,1525,4380,,934,122,876,5,2040,857,2549,1407,5726,3454,111,2420,1235,20,1863,3746,2281,8249,1,,1436,100,150,12,379,7,64,230,31597,2902,109,470,197,207,36,,37896,1171,20214,16511,1274,1740,,80,368,408,470,717,509,247,188,2,25,,147,86,2048,164,5,543,21,120,42,62,40,53,2,266,2175,222,32,0,0,0,0,0,1684,760,110,110,350,,17,36,342,610,,153,184,175,178,56,42,55,31,653,308,121,51,,2,,79,18,111,5,11,60,2652,16,4,3,46,2,,7,,,3014,148,2036,830,2014,Government,509,14,15
106410804,410804,KAISER FND HOSP - REDWOOD CITY,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1150 VETERANS BOULEVARD,REDWOOD CITY,94063,200-299,N,N,, 22 , 13 ,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,N/A,N/A,Emergency - Basic,11572,10707,,2013,1961,2952,2803,2591,2909,2262,1949,2473,366,,2378,1345,6177,102,928,212,11137,77,199,25,90,40,15,,38,144,3,21468,70,,7,103,1730,5363,687,12832,1667,,315,77,733,4,1051,299,992,525,6518,1051,34,1363,927,15,837,1387,648,5501,,2,1942,58,171,6,134,2,93,291,15369,3377,162,475,39,153,7,,22279,351,19653,2275,1515,1385,,13,86,119,208,327,463,593,1087,2,2,,344,171,396,22,3,1959,5,120,31,149,769,22,,42,1337,430,,0,0,0,0,0,56,1916,3,858,67,,16,29,641,406,,93,116,774,252,56,72,53,2,37,192,58,99,1,2,1,188,13,241,1,10,179,2195,43,4,8,5,4,1,5,3,,2900,80,2664,156,2014,Nonprofit,213,14,16
106410828,410828,SETON COASTSIDE,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,600 MARINE BOULEVARD,MOSS BEACH,94038,100-149,N,N,, 22 , 13 ,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,N/A,N/A,Emergency - Standby,1665,1512,,505,365,427,372,397,465,285,167,127,67,,,,2122,,14,1041,,222,14,,,,,2,,1,,2926,12,,,,1192,488,197,1003,297,,13,2,42,,160,17,157,125,1033,146,1,276,107,2,67,376,197,456,,,274,19,13,3,18,2,19,80,2062,559,42,50,5,30,1,,3177,45,2262,870,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,2014,Nonprofit,121,14,7
106410852,410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1501 TROUSDALE DRIVE,BURLINGAME,94010,200-299,N,N,, 22 , 13 ,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,N/A,N/A,Emergency - Basic,21286,17654,3,4457,3545,4827,5116,4673,4975,3546,2900,4018,886,,3688,1476,9543,43,4198,282,19713,225,189,53,95,23,,210,48,260,6,37589,138,,5,102,9920,9169,1391,15634,2764,65,704,100,928,16,1783,551,1938,876,9789,2386,60,2471,960,21,2023,3361,1361,9615,,,3623,138,245,17,246,30,225,386,28321,4357,195,797,88,232,43,,38943,1348,35023,2572,4130,3528,,329,369,535,601,995,1121,1276,2418,7,7,,1219,263,953,200,40,4974,9,162,86,305,1224,104,43,,4643,1088,3,0,0,0,0,0,976,4585,80,1808,209,,58,86,1315,1061,,220,332,1116,744,138,145,195,1,1139,709,143,246,2,4,4,593,64,507,7,22,285,5910,112,8,6,116,10,3,8,7,,7658,432,6981,245,2014,Nonprofit,241,14,23
106410891,410891,SEQUOIA HOSPITAL,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,200-299,N,N,, 22 , 13 ,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,Urban,N/A,N/A,Emergency - Basic,11025,8397,,2264,1992,2493,2464,2396,2427,1823,1338,1907,318,,1249,709,5200,8,553,514,11189,,280,19,4,9,,13,6,20,223,18624,120,54,31,19,5346,4485,716,7196,1679,,350,50,426,,1069,162,943,420,5207,906,21,2254,420,17,598,2067,879,3633,,,1723,102,127,3,97,5,18,241,13996,2475,143,300,15,176,1,,19422,111,17513,1798,1237,982,,8,48,96,146,246,314,427,934,,,,156,74,238,18,32,1701,,30,6,89,435,30,,52,1146,431,,0,0,0,0,0,162,1560,11,420,66,,11,32,519,357,,104,132,222,280,39,56,48,4,14,300,54,46,,1,,174,10,145,1,5,169,1655,30,1,2,9,11,,6,1,,2219,22,2083,114,2014,Nonprofit,208,18,12
106414139,414139,KAISER FND HOSP - REDWOOD CITY (OLD),SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1100 VETERANS BLVD.,REDWOOD CITY,94063,100-149,N,N,, 22 , 13 ,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,N/A,N/A,Emergency - Basic,485,490,,97,82,115,117,100,126,109,105,100,24,,72,59,274,4,48,11,507,5,8,,3,1,1,,4,6,1,939,3,,,4,98,247,37,501,92,,15,3,37,,44,13,44,17,255,42,5,69,38,3,33,117,26,214,,,103,1,4,1,10,,1,15,706,108,4,14,1,6,1,,975,18,835,122,66,44,,,2,5,4,16,16,26,41,,,,16,1,16,,1,76,,7,1,6,25,,,5,45,21,,0,0,0,0,0,2,74,,32,2,,,1,18,15,,3,2,36,11,3,2,4,,1,6,,8,,,,9,,13,,,7,75,4,1,,,1,,,,,110,3,100,7,2014,Nonprofit,149,14,0
106100005,100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,Nonprofit - Corporation,General Acute Care Hospital,2755 HERNDON AVENUE,CLOVIS,93611,200-299,N,N,, 23 , 8 ,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,N/A,N/A,Emergency - Basic,27628,17738,,2486,4199,9594,8384,6243,5587,3638,2560,2255,420,,34,59,28702,136,736,97,15602,489,3163,47,18,4,9,32,69,399,3,41053,77,1,2,,19231,7600,1510,12872,4153,,1960,176,953,10,3094,576,3321,790,9343,3324,114,1928,1069,20,1926,3452,1917,11393,,,2976,153,322,22,388,30,117,415,35852,3208,207,1338,185,143,10,,45366,508,43162,1696,3390,2657,1,66,348,476,630,960,1005,1118,1433,12,,,330,231,1435,167,25,3830,30,171,60,234,955,177,7,34,3554,856,,0,0,0,0,0,1194,3308,41,1344,161,,66,72,1168,1305,,320,457,672,532,89,155,88,,45,688,184,195,1,1,10,377,30,366,2,23,371,4739,63,4,12,26,18,,12,5,,6048,155,5647,246,2014,Nonprofit,208,22,42
106100899,100899,ST. AGNES MEDICAL CENTER,FRESNO,Nonprofit - Corporation,General Acute Care Hospital,1303 EAST HERNDON AVENUE,FRESNO,93720,300-499,N,N,, 23 , 8 ,Fresno North Central,Urban,N/A,N/A,Emergency - Basic,40991,25205,,2976,5678,14696,11400,8833,8048,5533,3973,4542,517,,2231,7850,26389,249,480,323,28674,451,706,102,207,11,35,26,8,660,29,63838,70,45,2,6,33402,13872,1532,11749,5641,,2496,328,2038,15,4626,1118,5484,2161,12740,4497,159,3785,1763,28,3289,5359,2828,13482,,,4338,189,744,33,645,21,588,621,51430,4954,200,1837,278,239,79,,66196,779,62027,3390,5958,4494,,115,797,834,900,1585,1716,1945,2560,,,,684,762,3043,58,28,5850,27,77,132,556,1826,448,34,127,6060,1192,,0,0,0,0,0,2599,6108,83,1535,126,1,449,125,1958,1725,,668,805,1165,933,120,227,188,10,66,1412,274,324,,3,,536,71,848,13,14,664,8028,139,11,17,52,21,,30,8,,10452,336,9441,675,2014,Nonprofit,436,22,48
106104062,104062,KAISER FND HOSP - FRESNO,FRESNO,Nonprofit - Corporation,General Acute Care Hospital,7300 NORTH FRESNO STREET,FRESNO,93720,150-199,N,N,, 23 , 8 ,Fresno North Central,Urban,N/A,N/A,Emergency - Basic,15841,11638,,2059,2869,3582,2968,2836,3093,3179,3167,3392,334,,1343,2311,10215,148,416,108,12938,88,190,37,135,40,18,,2,306,1,26180,207,69,,206,2085,8854,534,14702,1304,,523,132,1199,5,1814,671,1409,415,6416,1562,40,1560,586,12,989,2137,799,7210,,,2077,92,359,19,100,53,266,302,20227,3037,96,664,78,103,6,,27479,206,25797,1476,2187,1816,,18,125,158,240,478,744,1022,1216,2,,,183,222,872,22,2,2674,28,136,28,163,1220,34,10,32,1923,457,,0,0,0,0,0,59,2799,7,1104,34,,13,62,949,572,,187,227,863,384,69,68,52,2,28,362,63,98,,2,2,290,23,305,5,8,222,3057,53,4,13,11,3,1,8,,,4003,47,3811,145,2014,Nonprofit,169,22,22
106430763,430763,EL CAMINO HOSPITAL,SANTA CLARA,Public - District,General Acute Care Hospital,2500 GRANT ROAD,MOUNTAIN VIEW,94040,300-499,N,N,, 24 , 13 ,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,N/A,N/A,Emergency - Basic,27483,22586,,6286,4567,6757,7204,6231,5891,3883,3296,4760,1193,1,10171,1828,11071,24,4274,142,22559,790,718,73,233,24,51,11,,172,,47563,434,,,,11373,10190,2794,20671,5041,,1001,168,1374,1,2645,592,2653,1275,11926,2758,43,3035,2566,91,2044,3961,1526,12408,,2,4006,137,357,14,212,80,298,485,37005,5783,345,943,124,253,27,,50069,3349,42160,4560,4263,3751,,81,415,546,666,1049,1204,1287,2739,23,4,,1731,260,685,406,20,4910,2,176,123,317,1185,242,7,123,4243,1597,1,0,0,0,0,0,801,4915,115,2066,112,5,107,133,1562,1292,,305,415,836,869,121,258,151,7,676,849,190,217,2,5,19,570,51,687,4,23,474,5901,125,11,20,90,36,,10,12,,8014,870,6865,279,2014,Government,300,18,28
106430905,430905,STANFORD HOSPITAL,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,300 PASTEUR DRIVE,PALO ALTO,94305,500+,N,Y,Level I & Level II - Ped, 24 , 13 ,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,N/A,Teaching,Emergency - Basic,24465,21566,11,9154,5973,7248,5625,4278,4417,3060,1887,1815,2585,,4942,3462,16372,73,4896,386,15911,164,,65,311,14,5,49,34,219,2,42133,103,2779,,164,5037,2997,16614,16836,4556,2,1316,242,763,34,1880,459,2130,984,8679,3866,126,2614,1490,220,1457,2460,1387,15931,4,,3085,112,146,18,276,73,443,362,35757,3339,546,1432,87,329,37,,46042,1594,36281,8167,5432,5319,2,147,861,1023,1169,1788,1994,1627,2144,,,,1673,750,1762,744,112,5682,30,134,,395,1524,253,60,85,6948,1349,5,0,0,0,0,0,1618,5295,593,2723,524,,57,222,1737,1376,,474,424,1313,1770,246,665,325,25,563,796,192,547,,21,,731,50,1104,43,63,1184,6929,147,88,282,60,35,1,19,17,,10753,898,9064,791,2014,Nonprofit,613,18,54
106014132,014132,KAISER FND HOSP - FREMONT,ALAMEDA,Nonprofit - Corporation,General Acute Care Hospital,39400 PASEO PADRE PARKWAY,FREMONT,94538,100-149,N,N,, 25 , 10 ,Centerville/Fremont West/Irvington/Newark East Central,Urban,N/A,N/A,Emergency - Basic,8367,7215,,1527,1577,1929,1984,1857,1953,1694,1272,1524,265,,4225,1302,3421,72,543,148,5871,171,99,26,143,25,18,,4,233,1,14682,75,,1,104,1889,3747,246,9011,689,,231,63,672,6,916,328,827,342,3777,849,24,867,374,12,639,999,557,4099,,,1230,39,140,5,75,5,116,198,11332,1788,69,401,60,112,12,,15582,599,14373,610,638,636,,16,41,69,74,150,246,283,395,,,,310,77,170,12,1,699,5,62,5,61,380,18,,11,538,199,,0,0,0,0,0,43,830,5,388,8,,6,9,249,186,,44,72,323,115,28,25,28,1,8,97,36,46,,1,,86,2,119,,4,122,885,43,2,2,6,1,,2,,,1274,58,1179,37,2014,Nonprofit,106,17,16
106434153,434153,KAISER FND HOSP - SANTA CLARA,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,300-499,N,Y,, 25 , 10 ,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,N/A,Teaching,Emergency - Basic,31100,26858,3,6629,4881,7595,7643,6611,6874,5731,4870,5793,1334,,13168,2642,14247,141,1191,318,26254,91,454,83,784,105,32,,10,613,7,55106,534,,22,120,4559,13463,1124,35935,2880,,1272,231,1940,17,2795,994,2773,1277,15056,3206,79,2994,1243,108,1624,3751,1854,16747,,,5151,168,560,24,270,41,666,645,40725,7540,369,1150,128,474,50,,57961,1447,53636,2878,4217,3792,,147,239,382,569,991,1399,1596,2465,79,142,,1615,277,1284,61,20,4732,20,124,77,409,2677,33,6,34,3422,1227,,0,0,0,0,0,284,4894,14,2683,134,,92,99,1708,1284,,352,296,1748,783,122,199,180,3,109,656,130,212,1,12,23,548,28,601,5,43,661,5864,146,4,21,25,33,2,23,5,,8009,331,7411,267,2014,Nonprofit,327,17,32
106434218,434218,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,Nonprofit - Corporation,Psychiatric Health Facility,3840 HOMESTEAD ROAD,SANTA CLARA,95051,1-49,N,N,, 25 , 10 ,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,1,,1,,,,,,,,,,,3,,,,,,,,,3,,,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,,,3,,3,,2014,Nonprofit,24,17,0
106141273,141273,NORTHERN INYO HOSPITAL,INYO,Public - District,General Acute Care Hospital,150 PIONEER LANE,BISHOP,93514,1-49,Y,N,, 26 , 8 ,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,Rural,N/A,Emergency - Basic,3952,3804,,835,820,1050,924,782,984,913,609,695,144,,70,37,1254,924,34,12,5425,113,85,13,2,1,1,1,,10,1,7140,16,90,283,,1782,1984,423,3027,540,,149,15,270,,374,112,346,204,2072,502,19,417,307,2,245,633,287,1802,,,697,28,50,13,92,2,73,154,5346,982,88,142,23,49,17,,7756,80,7193,483,285,234,,10,26,28,32,61,111,78,164,6,3,,2,1,40,1,,423,52,10,3,15,19,17,,,345,109,1,0,0,0,0,0,98,308,10,88,13,2,4,6,75,100,,36,27,52,67,10,3,6,,7,82,20,23,,,1,47,1,42,2,,30,369,10,4,1,4,1,,7,1,,519,4,501,14,2014,Government,25,8,7
106141338,141338,SOUTHERN INYO HOSPITAL,INYO,Public - District,General Acute Care Hospital,501 EAST LOCUST STREET,LONE PINE,93545,1-49,Y,N,, 26 , 8 ,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,Frontier,Rural,N/A,Emergency - Standby,490,623,,108,87,183,133,113,161,159,85,63,21,,13,11,128,100,6,1,854,100,8,6,,,,1,33,2,,962,1,,,,276,219,95,353,170,,3,7,46,,68,23,39,24,394,84,3,50,15,,34,87,37,199,,,129,7,4,4,20,1,4,23,692,151,10,42,9,11,5,1,1113,39,1032,42,13,17,,1,2,1,,8,5,9,4,,,,,,4,,,23,3,2,2,5,,,,,17,4,,0,0,0,0,0,6,12,,10,2,,,1,5,5,,2,2,,2,1,,,,2,6,,4,,,,,,,,,,28,,,,1,,,1,,,30,,29,1,2014,Government,37,8,2
106150737,150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,Public - District,General Acute Care Hospital,6412 LAUREL AVENUE,LAKE ISABELLA,93240,100-149,Y,N,, 26 , 16 ,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,Rural,N/A,Emergency - Standby,3719,3181,,458,615,856,651,689,1244,911,713,686,77,,16,51,377,37,184,59,6176,1159,300,30,,1,,,13,,,5352,9,,36,,549,1401,81,4256,613,,42,34,324,1,542,139,291,142,1635,327,16,477,129,4,177,809,265,1545,1,,541,39,58,5,89,3,16,145,4906,821,40,145,31,50,11,,6900,6,6875,19,331,254,,,16,21,51,102,113,138,144,,,,1,2,7,14,3,555,3,33,30,4,8,,,,411,99,,0,0,0,0,0,153,348,11,41,32,,,7,88,76,,43,30,45,24,16,4,14,1,9,151,30,47,,,,40,3,50,2,,4,473,7,,1,1,,,4,,,585,,585,,2014,Government,101,23,8
106540734,540734,KAWEAH DELTA MEDICAL CENTER,TULARE,Public - District,General Acute Care Hospital,400 WEST MINERAL KING,VISALIA,93291,500+,N,N,Level III, 26 , 16 ,Farmersville/Goshen/Visalia,Urban,N/A,N/A,Emergency - Basic,39850,32358,,10189,8924,12809,10700,8430,7663,4830,3212,2848,2603,,347,559,11829,23,1567,51311,6572,862,2101,120,7,2,7,18,1,726,1,67796,108,288,,171,7213,9554,1475,53966,,,2229,280,1481,28,4241,969,4453,1791,15255,3580,138,3253,2308,83,3764,6338,2808,19208,,1,4560,329,441,41,826,16,190,609,56853,5437,278,1928,289,347,64,,72208,390,63285,8533,5925,6042,,262,700,983,1288,2096,2144,1929,2262,157,146,,264,250,4825,723,38,5842,25,200,93,430,907,442,11,102,8302,1442,38,0,0,0,0,0,3650,6358,67,1761,131,,110,146,2647,1903,,755,659,1038,1244,179,229,211,25,328,1490,337,622,2,8,34,569,75,632,76,34,492,9577,166,17,167,70,27,2,36,27,,11967,134,10375,1458,2014,Government,581,22,34
106540798,540798,SIERRA VIEW MEDICAL CENTER,TULARE,Public - District,General Acute Care Hospital,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,150-199,N,N,, 26 , 14 ,Alpaugh/Earlimart/Pixley/Porterville/Rich Grove/Terra Bella,Rural,N/A,N/A,Emergency - Basic,21084,16791,1,6910,4996,6186,5101,4143,3855,2348,1525,1277,1535,,426,362,22089,607,1021,46,13325,285,1846,43,4,3,3,,220,107,3,35185,72,88,,17,23365,5249,539,5118,3605,,1024,184,669,6,2578,666,2463,822,8209,1949,41,1870,1488,33,1294,4856,1540,8184,,,2688,120,198,24,255,8,154,439,29003,3800,125,671,126,221,44,,37876,197,30925,6754,2002,1813,,87,249,271,439,591,691,611,701,76,99,,67,48,1638,25,,1962,75,134,59,149,136,29,29,23,2657,597,2,0,0,0,0,0,1356,2001,24,389,45,,47,86,699,734,,302,340,183,271,41,73,89,4,26,694,106,92,3,2,23,206,11,115,6,4,123,3176,68,4,15,21,5,1,16,44,,3815,26,3103,686,2014,Government,167,23,22
106540816,540816,TULARE REGIONAL MEDICAL CENTER,TULARE,Public - District,General Acute Care Hospital,869 CHERRY AVENUE,TULARE,93274,100-149,N,N,, 26 , 16 ,Tipton/Tulare/Woodville,Rural,N/A,N/A,Emergency - Basic,15880,11772,,4612,3850,4938,4251,3383,2797,1367,830,642,982,,180,1382,16820,798,259,3,8210,235,142,39,,2,3,,,50,1,26932,137,,,111,18091,3108,506,3403,2544,,784,79,432,3,1728,382,1713,1004,5640,1936,30,1830,971,45,929,3525,1414,5207,,,1834,108,164,12,297,4,106,403,21043,2673,114,631,56,187,20,,27652,202,24337,3113,1112,958,,58,151,218,234,380,314,288,380,16,31,,17,123,990,29,,843,68,84,38,94,99,13,16,,1432,294,,0,0,0,0,0,848,941,17,214,50,,37,27,272,471,,110,161,204,166,21,29,16,1,12,350,91,100,,,2,122,20,63,,,84,1716,17,1,6,19,5,,14,3,,2070,57,1738,275,2014,Government,112,22,12
106430705,430705,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,Investor - Corporation,General Acute Care Hospital,225 NORTH JACKSON AVENUE,SAN JOSE,95116,200-299,N,N,Level II, 27 , 15 ,Berryessa/East San Jose/Milpitas East,Urban,N/A,N/A,Emergency - Basic,33523,29080,,9609,7941,11383,9030,7805,6545,3676,2535,2245,1834,,11457,3091,37819,18,1006,,9212,666,1377,184,,3,1,6,342,189,4,59758,45,,3,25,7916,7921,26249,9267,11250,,1828,223,1058,15,3501,671,3541,2089,14748,2883,71,3852,2632,46,2465,6709,2704,13567,,,4218,183,284,32,1071,120,276,750,45837,6584,361,2417,75,338,57,,62603,3700,47742,11161,5635,5666,,256,902,918,1073,1568,1765,2021,2664,43,91,,4073,464,4225,239,1,2297,2,615,256,442,685,188,52,49,7233,1762,19,0,0,0,0,0,3142,5468,288,1935,468,,543,173,2166,1450,,485,723,1404,1610,149,196,211,7,135,1234,267,534,2,7,5,740,52,405,176,15,507,8522,210,62,435,54,27,5,38,51,2,11301,2450,7418,1433,2014,Investor Owned,249,19,27
