oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,Cntrl_Type_Desc,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Other,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Other,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,CONTROL_TYPE_DESC,blank
106340913,340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,2025 MORSE AVENUE,SACRAMENTO,95825,200-299,N,N,,Martinez -- District 7,District 8,District 6,,Arcade/Arden/Town and Country Village,Urban,,,Emergency - Basic,44107,32859,2,4,8211,7632,14498,10839,8999,9315,6202,4541,5263,1470,2,3368,18505,13005,378,2175,731,38810,250,808,156,200,87,41,,78,1422,20,72857,677,4,7,365,22743,15463,1146,24435,13185,1817,316,2285,16,4945,1224,4302,1667,16470,5506,140,4628,2246,62,3434,7726,3312,16872,4,,4892,232,552,34,877,50,323,857,58920,7406,390,1721,256,385,77,,76972,1649,72952,2371,2923,2586,,,55,240,314,482,932,1110,1063,1311,1,1,,345,697,543,51,15,3832,26,179,77,347,777,79,3,123,3004,919,1,0,0,0,0,0,459,3180,23,1522,325,16,80,1034,945,261,193,1207,702,122,162,102,2,69,403,103,102,1,5,,353,59,442,13,13,387,4057,76,15,13,39,12,2,17,11,,5509,118,5308,83,2013,106340913,Nonprofit - Corporation,
106340947,340947,MERCY GENERAL HOSPITAL,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,4001 J STREET,SACRAMENTO,95819,300-499,N,N,,Petaluma -- District 6,District 7,District 6,,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,,,Emergency - Basic,19218,13471,,3,2536,2230,5569,4646,4688,5173,3193,1794,2120,743,,2343,7302,6979,118,711,314,14925,186,,23,165,2,7,15,21,107,,32053,113,,,,11776,7270,2063,6151,5432,946,108,928,10,2299,493,2059,789,5379,3103,65,1339,641,53,1156,2812,1362,9149,,1,2042,62,179,4,302,7,168,269,26626,2118,134,543,60,137,41,,32692,1409,29844,1439,3526,3264,,,73,458,435,763,1340,1350,1055,1311,5,,,837,1075,965,90,44,3759,20,78,104,205,870,185,7,4,4383,951,3,0,0,0,0,0,1493,3417,63,968,849,217,115,1624,860,340,298,1019,554,117,161,198,12,102,586,159,413,3,10,2,298,43,544,10,21,515,5220,58,5,12,24,6,,29,5,,6790,649,5891,250,2013,106340947,Nonprofit - Corporation,
106340950,340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,6501 COYLE AVENUE,CARMICHAEL,95608,300-499,N,N,Level II,Martinez -- District 7,District 8,District 4,,Carmichael/Fair Oaks/Gold River,Urban,,,Emergency - Basic,28805,23123,,4,5636,5111,9522,7841,6817,6455,3669,2354,3324,1202,1,1800,7430,6399,98,928,490,34787,586,479,226,199,20,12,,341,1512,22,47933,599,3,,,20845,10242,3060,7290,10495,1477,186,1139,13,3250,660,3385,1227,12310,3173,65,2667,1750,69,3017,4907,2184,10453,,,3881,223,436,31,930,16,262,518,38719,4257,289,1692,335,270,73,,51932,1846,48749,1337,8204,7395,,,321,929,1227,1810,2939,2508,2121,3253,217,274,,814,1643,1203,215,121,11571,32,316,307,555,2175,437,70,251,9410,2063,15,0,0,0,0,0,3606,7672,277,1931,2113,260,220,2829,1656,721,689,2066,2339,274,367,577,59,279,1873,383,943,4,15,45,987,216,1242,208,136,858,10986,229,58,376,164,45,4,50,40,,15599,1054,14202,343,2013,106340950,Nonprofit - Corporation,
106340951,340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,7500 HOSPITAL DRIVE,SACRAMENTO,95823,300-499,N,N,,Petaluma -- District 6,District 9,District 6,,Elk Grove/Laguna/Laguna West/Lakeside,Urban,,,Emergency - Basic,29424,20789,,,6596,5429,8570,7743,6557,6170,3545,2169,1787,1647,,5673,15490,13229,89,2874,224,12634,798,2,80,434,4,2,324,142,957,14,47116,340,,,,24332,8063,2511,5884,9423,1593,179,1136,9,3650,765,3190,1463,9003,3830,86,2907,1672,128,2278,5302,2203,10819,,,2864,190,316,21,510,141,229,446,40196,3647,174,1027,211,210,31,,50213,4641,39858,5714,3793,2982,,,91,489,540,856,1353,1257,1020,1164,5,,,1500,1399,1241,225,33,2365,12,251,142,236,935,94,2,116,4123,863,13,0,0,0,0,0,1922,3247,96,632,878,247,130,1105,1046,437,263,1038,519,162,119,234,6,103,866,141,353,1,1,4,253,77,610,12,41,264,5326,65,3,7,54,21,2,19,21,,6775,1331,4767,677,2013,106340951,Nonprofit - Corporation,
106341006,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,Public - University of California,General Acute Care Hospital,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,500+,N,Y,Level I & Level I - Ped,Petaluma -- District 6,District 7,District 6,,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,,Teaching,Emergency - Comprehensive,23832,22718,,,5975,4553,7831,7025,6382,6756,3702,1674,1168,1478,6,1028,4892,3750,139,3962,25117,7662,193,2672,141,12,2,1,,254,1185,143,41720,221,5,,1,20396,7602,7855,10011,686,736,232,987,40,2440,760,2689,975,10197,3564,111,2354,1441,37,2718,3706,1859,11703,1,,2459,157,157,47,911,20,396,412,35724,3133,331,2095,230,192,286,,46550,419,45811,320,7541,9089,,,969,1416,1531,1977,3046,2640,1692,1627,535,1197,,192,809,14033,,,1591,5,300,278,419,1403,336,,230,12271,1275,118,0,0,0,0,0,4949,5953,452,3264,2012,146,399,2255,1906,653,705,1716,4175,331,469,445,57,276,1619,434,959,7,39,39,1174,173,660,451,116,1170,11056,401,140,884,129,100,69,82,25,,16630,83,16516,31,2013,106341006,Public - University of California,
106341051,341051,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,2825 CAPITOL AVE,SACRAMENTO,95816,500+,N,N,,Petaluma -- District 6,District 7,District 6,,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,,,Emergency - Basic,23037,21135,,,2172,2707,8063,7669,7603,7398,3866,2027,2323,344,,2230,10498,7364,95,442,149,23394,1189,1141,97,44,8,1,41,609,1313,,39700,29,,,,11106,9472,1934,11588,10072,884,196,1148,11,3133,863,2530,809,9744,2524,90,2538,1881,3,3888,3492,2021,8417,,,2925,243,219,22,860,13,175,505,33249,3931,320,1131,245,234,100,,44172,1030,41801,1341,3567,3394,,,41,318,498,814,1351,1234,1107,1598,,,,640,1116,825,36,20,4311,13,53,146,297,1121,141,29,43,3866,1228,37,0,0,0,0,0,1130,3953,100,838,940,12,111,1032,1020,313,427,1284,829,162,256,180,7,112,692,241,278,,5,,495,101,503,31,30,342,5216,126,13,18,41,15,3,19,8,,6961,346,6394,221,2013,106341051,Nonprofit - Corporation,
106341052,341052,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,5151 F STREET,SACRAMENTO,95819,300-499,N,N,,Petaluma -- District 6,District 7,District 6,,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,,,Emergency - Basic,17329,11583,,1,5850,3138,5516,4254,2769,2338,1280,813,1078,1877,,2116,4921,8611,113,419,48,12685,265,474,36,29,3,,11,21,220,,27850,2,,2,,8552,3449,633,11937,4342,1676,126,575,9,1883,341,1823,709,5391,1101,25,2232,732,117,702,3900,1157,6414,,,1663,143,178,14,242,,77,282,23078,2283,118,570,64,181,19,1,28913,1113,25096,2704,2338,2021,,,268,255,288,328,555,533,553,828,284,467,,496,605,714,22,1,2497,24,44,41,115,486,52,6,7,3272,327,9,0,0,0,0,0,1300,1927,81,712,339,159,77,1020,566,220,217,487,278,65,52,113,6,43,572,142,275,,13,54,92,37,261,4,14,237,3623,44,2,1,21,10,1,9,3,,4359,316,3789,254,2013,106341052,Nonprofit - Corporation,
106342344,342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,200-299,N,N,Level II,Petaluma -- District 6,District 9,District 6,,Elk Grove/Laguna/Laguna West/Lakeside,Urban,,,Emergency - Basic,46369,35962,,,11475,10685,14276,10870,9507,8803,6082,4412,4040,2179,2,8250,25078,19499,412,3404,559,25129,424,517,156,209,52,1,,179,1332,7,78934,434,,3,83,26720,14275,1274,29423,10639,2135,308,1887,14,4316,1350,4350,1947,17711,5898,69,4341,2107,112,3381,8320,3210,20874,,1,5475,285,698,42,1093,70,527,903,60194,8985,348,2739,384,491,97,,82331,2015,75735,4581,3787,3626,,,166,419,475,719,1099,1370,1375,1569,88,133,,1083,1494,1096,86,28,3591,35,282,58,309,1211,89,7,118,4447,877,15,0,0,0,0,0,826,4114,42,1983,448,84,97,1543,1053,347,336,1435,1081,95,95,111,7,82,746,156,119,1,6,19,483,60,514,71,21,541,5268,123,26,196,31,30,,33,16,,7413,359,6792,262,2013,106342344,Nonprofit - Corporation,
106344029,344029,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,Non-Profit - Corporation,General Acute Care Hospital,1650 CREEKSIDE DRIVE,FOLSOM,95630,100-149,N,N,,Martinez -- District 7,District 6,District 1,,Folsom/Orangevale,Urban,,,Emergency - Basic,17729,12986,,1,3815,3524,4635,4301,4123,3618,2242,1741,2060,657,,1684,1165,3030,81,327,168,24261,768,1,26,245,8,2,13,26,268,2,29304,53,,,,8513,5642,1584,10861,4116,734,70,842,8,1874,388,2084,446,7357,1656,36,1517,613,38,1174,3054,1224,7601,,,2624,124,192,8,200,7,114,281,22908,3105,216,606,103,207,21,,30716,943,29095,678,2412,1796,,,60,246,313,498,643,626,705,1116,,1,,207,87,229,37,21,3618,9,215,57,96,570,83,10,16,2691,464,6,0,0,0,0,0,431,2243,71,1104,359,47,56,581,823,174,206,818,390,58,73,131,,83,420,109,237,,2,,246,58,364,5,22,163,3204,60,4,1,34,7,1,39,,,4208,170,3982,56,2013,106344029,Nonprofit - Corporation,
106350784,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,Public - District,General Acute Care Hospital,911 SUNSET DRIVE,HOLLISTER,95023,100-149,Y,N,,Hanford -- District 20,District 30,District 12,,Hollister/Paicines/Panoche/San Juan Bautista,Rural,SMALL/RURAL,,Emergency - Basic,8081,6494,,,2717,1972,2198,1968,1696,1296,957,571,594,606,,144,83,8351,4,48,178,5767,471,260,18,3,1,,,121,43,15,13633,10,,,,6533,1976,345,3924,1797,295,48,331,3,867,256,892,440,3310,858,21,1115,340,39,539,1887,562,2772,,,1036,43,76,11,132,59,72,159,11008,1305,80,436,32,91,35,,14575,15,12305,2255,811,659,,,42,109,130,149,194,211,168,390,25,52,,17,14,662,7,6,764,,56,16,47,66,4,7,7,1070,197,,0,0,0,0,0,281,682,9,305,193,30,13,234,300,125,88,120,148,16,24,19,7,19,202,56,64,,1,4,92,7,69,2,,53,1184,29,4,8,7,6,,5,4,,1470,3,1261,206,2013,106350784,Public - District,
106361110,361110,BEAR VALLEY COMMUNITY HOSPITAL,SAN BERNARDINO,Public - District,General Acute Care Hospital,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,1-49,Y,N,,San Francisco -- District 8,District 33,District 23,,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,SMALL/RURAL,,Emergency - Standby,4499,4362,,,843,1241,1490,1095,1150,1140,834,563,376,129,,140,118,1032,16,165,226,7164,442,125,18,7,3,1,11,67,18,5,7754,7,252,41,110,1783,1616,556,3347,1559,238,20,367,3,659,126,460,114,3300,333,14,470,187,5,257,750,229,1327,2,,1638,40,63,4,73,3,58,146,5252,1117,146,220,40,49,12,,8861,37,8645,179,83,64,,,1,2,5,10,26,31,29,43,,,,,2,5,,2,138,,2,1,2,5,17,,1,115,4,,0,0,0,0,0,11,91,7,32,6,,2,30,23,5,1,4,4,4,2,3,,2,53,6,7,,1,,7,,7,1,1,5,124,,,1,,,,1,,,147,3,144,,2013,106361110,Public - District,
106361144,361144,CHINO VALLEY MEDICAL CENTER,SAN BERNARDINO,Investor - Corporation,General Acute Care Hospital,5451 WALNUT AVENUE,CHINO,91710,100-149,N,N,,Los Angeles -- District 35,District 52,District 20,,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,Urban,,,Emergency - Basic,18847,15604,,,8276,5626,5844,4854,3712,2364,1222,626,529,1398,,959,2120,24140,19,382,8,6823,686,450,61,328,2,1,6,,,,32912,5,,,,18161,2352,1465,5630,6843,791,68,520,7,1804,337,1718,441,7741,1864,39,1977,1394,23,1047,5739,1614,7324,3,,2237,80,135,11,386,6,97,502,26155,3543,151,803,111,189,45,,34451,228,26485,7738,2977,2069,,,187,432,552,744,740,737,754,893,,7,,329,413,2512,91,1,1693,7,304,318,107,379,116,1,121,3211,316,173,0,0,0,0,0,1529,2118,84,1106,209,55,59,586,1253,289,290,327,285,319,52,447,2,109,742,102,124,,5,,264,48,161,6,38,86,4188,118,3,14,64,15,2,8,31,,5046,154,3870,1022,2013,106361144,Investor - Corporation,
106361166,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,100-149,N,N,,Los Angeles -- District 35,District 52,District 20,,Montclair/Ontario Northwest/Upland South,Urban,,,Emergency - Basic,9937,7786,,,3702,2692,3277,2610,2005,1450,648,319,210,810,,348,1715,12484,8,93,9,3066,191,206,41,,,,12,,78,,17113,81,1,,,2274,1281,418,9946,3804,661,49,313,6,1275,201,1198,528,3403,1056,31,951,794,50,841,2982,867,2517,,,1013,40,136,2,155,134,40,196,14017,1518,66,221,25,105,55,,17723,40,13812,3871,1508,1148,,,108,240,260,370,470,390,306,401,16,95,,123,309,1438,38,8,736,4,195,110,60,115,22,,80,1621,449,4,0,0,0,0,0,1173,1014,75,178,216,98,70,336,426,128,210,377,123,35,24,107,1,59,326,71,263,1,,1,96,7,111,7,13,86,2232,57,,7,9,5,3,10,13,,2656,30,2099,527,2013,106361166,Nonprofit - Corporation,
106361223,361223,KAISER FOUNDATION HOSPITAL - FONTANA,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,9961 SIERRA AVENUE,FONTANA,92335,300-499,N,N,,Los Angeles -- District 35,District 47,District 20,,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,,,Emergency - Basic,65245,51054,,2,17008,13287,17388,14718,13407,13398,10211,7460,5723,3701,,3578,15830,53263,278,2310,8268,32774,272,583,153,494,65,46,17,45,819,6,113429,140,1,20,211,19711,19074,321,58801,18394,2998,622,3439,32,6276,2153,6755,2175,22617,7765,259,7132,2882,298,3772,11855,3703,31567,,1,7199,465,1202,40,844,44,741,1252,89012,11098,419,2883,344,655,103,,116301,1008,104183,11110,7076,6679,,,375,760,901,1288,2227,2730,2617,2440,108,309,,597,1960,4432,66,240,6434,26,569,138,494,2918,103,8,21,8442,1054,8,0,0,0,0,0,975,6783,47,5337,613,117,292,2543,2553,760,708,2251,1398,256,334,344,12,188,1327,334,291,2,21,24,668,95,960,32,24,777,10669,262,21,58,63,32,2,64,28,,13755,144,12281,1330,2013,106361223,Nonprofit - Corporation,
106361246,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,11234 ANDERSON STREET,LOMA LINDA,92354,300-499,N,Y,Level I & Level I - Ped,Los Angeles -- District 31,District 40,District 23,,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,,Teaching,Emergency - Basic,22154,20284,,6,10569,6094,5643,4287,3644,3483,2500,1637,1247,3340,,991,5030,19248,78,2749,440,13908,200,88,112,54,15,19,293,27,783,14,40427,266,3,1,142,17655,7663,2436,7413,7277,918,320,937,71,2728,562,2268,782,8290,2350,129,2591,2088,157,1373,4113,1264,11499,2,2,2385,118,166,8,359,75,270,336,33768,2764,167,1561,106,336,25,,42444,527,37116,4801,7178,7766,,1,1849,1206,969,1222,1856,1724,1406,1258,1017,2438,,448,1764,6080,723,60,5797,73,35,20,458,700,730,71,18,11804,1097,12,0,0,0,0,0,5663,4267,766,3137,1112,101,481,2203,2039,757,645,1387,2764,296,492,743,22,130,1378,316,921,1,120,149,577,63,956,239,116,1236,10674,232,60,578,58,80,,63,13,,14945,310,12836,1799,2013,106361246,Nonprofit - Corporation,
106361266,361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,Public - District,General Acute Care Hospital,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,1-49,Y,N,,San Francisco -- District 8,District 33,District 23,,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,Rural,SMALL/RURAL,,Emergency - Standby,3535,3159,,,886,913,955,743,802,859,710,465,254,107,,15,161,1154,79,159,9,5117,623,84,9,,,,,3,,1,5927,,,33,14,1835,1202,94,2362,1201,54,16,234,3,553,123,349,87,1899,439,8,419,189,4,252,852,352,861,,,849,28,5,4,45,1,4,151,4879,545,37,93,5,42,6,,6694,22,6454,218,76,67,,,5,15,9,21,24,23,24,17,,5,,2,1,9,1,1,128,1,6,3,3,,,,,113,18,,0,0,0,0,0,28,66,10,29,10,,1,8,25,7,11,3,8,7,1,1,1,10,35,13,12,,,,7,,,,,,135,1,,,,,,,,,143,,138,5,2013,106361266,Public - District,
106361308,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,350 TERRACINA BOULEVARD,REDLANDS,92373,200-299,N,N,,Los Angeles -- District 31,District 40,District 23,,Mentone/Redlands South/Yucaipa,Urban,,,Emergency - Basic,19492,13124,,,3843,3644,5993,4723,3699,3650,2244,1714,2070,1036,,456,2125,11839,65,716,231,17184,609,687,71,8,4,,9,,,4,31092,86,,,46,11843,5041,378,9294,6060,1133,117,970,4,2317,447,1841,463,6138,2326,84,1730,1346,78,1344,3714,1254,7310,,,2051,152,225,18,291,4,199,294,25796,2529,131,681,58,161,26,,32616,102,31703,811,3260,2607,,,122,378,373,500,863,924,1123,1569,10,5,,112,303,1065,105,8,4266,8,198,50,232,1151,54,,89,2932,1160,1,0,0,0,0,0,946,3476,15,1332,98,46,58,1020,881,250,313,639,427,82,132,85,5,742,819,128,227,,3,10,291,36,681,5,22,280,4306,49,2,11,93,6,,24,61,,5867,24,5738,105,2013,106361308,Nonprofit - Corporation,
106361318,361318,SAN ANTONIO COMMUNITY HOSPITAL,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,999 SAN BERNARDINO ROAD,UPLAND,91786,200-299,N,N,,Los Angeles -- District 31,District 41,District 25,,Montclair/Ontario Northwest/Upland South,Urban,,,Emergency - Basic,35867,26801,,,7954,6999,10072,9075,8026,7266,4805,3506,3330,1635,,1684,7070,26635,76,4255,425,22523,739,241,169,12,2,,290,140,185,,60820,70,,,,15055,22692,2494,10995,11432,1535,183,1589,8,2975,877,3721,1576,14128,4516,98,2644,1205,83,2091,6254,2198,16987,,,4762,212,542,21,555,27,351,594,47490,5552,251,1781,139,298,93,,62668,258,60445,1965,5590,5001,,,315,592,724,1061,1684,1824,1864,2237,115,175,,465,915,3516,657,49,4978,11,625,140,339,1085,91,,73,6585,1644,9,0,0,0,0,0,1124,5405,325,3124,613,125,224,2354,2041,519,624,1042,967,182,222,245,6,66,1342,203,389,3,9,28,517,72,620,15,32,439,8564,159,12,27,51,39,2,21,21,,10591,149,9819,623,2013,106361318,Nonprofit - Corporation,
106361323,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,300-499,N,N,,Los Angeles -- District 31,District 40,District 23,,Muscoy/San Bernardino Central,Urban,,,Emergency - Basic,27103,20152,,,10505,6816,8785,6375,4844,3794,1977,873,540,2746,,389,9109,30062,19,783,274,6619,520,2835,78,,,22,,,12,90,43505,193,,,,30223,3286,1427,2610,9709,1840,187,599,9,2561,565,3234,1273,8712,2223,84,3030,2377,128,1118,7235,2357,9723,,,2630,126,185,17,573,56,123,891,38092,3403,174,649,45,262,29,,47255,104,38721,8430,2835,2807,,,187,725,755,974,1078,691,451,352,232,197,,135,1250,2717,61,4,1469,6,121,174,90,204,165,13,11,4516,346,2,0,0,0,0,0,2982,1449,46,441,724,150,147,510,733,230,217,281,217,63,38,27,8,1798,645,120,389,4,2,63,107,42,139,21,59,105,4954,55,2,5,108,6,2,13,24,,5642,19,4754,869,2013,106361323,Nonprofit - Corporation,
106361339,361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,300-499,N,N,,Los Angeles -- District 31,District 40,District 23,,Highland/San Bernardino East,Urban,,,Emergency - Basic,35351,26418,,,9739,7352,12139,8380,7112,6841,3996,2011,1557,2642,,792,17057,26955,45,786,446,15688,1013,3617,134,,,,,,,,56995,,10,,,33110,7720,487,5414,15038,2267,204,1113,15,3113,1288,3668,1133,10601,4938,89,3702,1969,323,1796,7679,3006,14865,,,3149,174,512,34,1051,11,246,852,49667,4406,163,1011,135,294,64,,61769,130,58941,2698,5074,3874,,,167,890,707,920,1625,1727,1470,1410,32,,,303,1630,3047,142,25,3793,8,393,215,324,1119,232,96,2,5425,1138,4,0,0,0,0,0,2748,4041,159,1201,799,830,254,2004,1123,491,424,712,586,124,169,221,21,53,983,180,739,1,3,30,356,59,450,18,21,442,7418,90,3,12,30,16,1,17,15,,8948,54,8266,628,2013,106361339,Nonprofit - Corporation,
106361343,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,SAN BERNARDINO,Non-Profit - Corporation,General Acute Care Hospital,18300 US HIGHWAY 18,APPLE VALLEY,92307,200-299,Y,N,,San Francisco -- District 8,District 33,District 21,,Apple Valley/Hesperia East,Urban,SMALL/RURAL,,Emergency - Basic,37837,26701,,3,10370,7892,10660,8305,6812,6667,4552,3730,2866,2687,,233,9875,16918,61,2207,157,35090,1834,693,103,37,,,51,228,159,,61258,178,,,,5305,5586,3050,40273,10327,2661,307,1735,19,2952,865,4188,1032,11249,4073,106,4759,2042,186,1040,8159,2659,16509,,,3905,144,380,26,531,192,439,468,51124,5020,232,1574,148,305,53,,64541,166,61900,2475,6343,5359,,,204,673,784,1379,2544,2065,1915,1647,229,262,,119,1529,2468,312,11,7256,7,276,374,191,1593,419,5,11,7953,858,22,0,0,0,0,0,2333,5049,303,2204,1813,112,152,2546,1933,550,807,823,832,201,229,361,13,115,1348,273,1347,,1,59,469,70,1005,9,21,794,9060,120,4,35,22,37,3,29,24,,11702,73,10941,688,2013,106361343,Nonprofit - Corporation,
