Year,LocationID,MeasureId,Measure,Data_Value,TotalPopulation,Geolocation
2021,91780,STROKE,Stroke among adults aged >=18 years,2.6,34332,POINT (-118.064186 34.10417239)
2021,91780,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.2,34332,POINT (-118.064186 34.10417239)
2021,91784,OBESITY,Obesity among adults aged >=18 years,31.3,25938,POINT (-117.6581223 34.14097434)
2021,91784,CASTHMA,Current asthma among adults aged >=18 years,8.7,25938,POINT (-117.6581223 34.14097434)
2021,91784,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.4,25938,POINT (-117.6581223 34.14097434)
2021,91784,STROKE,Stroke among adults aged >=18 years,2.5,25938,POINT (-117.6581223 34.14097434)
2021,91786,STROKE,Stroke among adults aged >=18 years,2.6,51165,POINT (-117.662035 34.10528053)
2021,91786,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.1,51165,POINT (-117.662035 34.10528053)
2021,91786,CASTHMA,Current asthma among adults aged >=18 years,9.9,51165,POINT (-117.662035 34.10528053)
2021,91786,OBESITY,Obesity among adults aged >=18 years,36.4,51165,POINT (-117.662035 34.10528053)
2021,91789,STROKE,Stroke among adults aged >=18 years,2.2,43079,POINT (-117.8546122 34.01831049)
2021,91789,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.3,43079,POINT (-117.8546122 34.01831049)
2021,91789,CASTHMA,Current asthma among adults aged >=18 years,7.3,43079,POINT (-117.8546122 34.01831049)
2021,91789,OBESITY,Obesity among adults aged >=18 years,18.7,43079,POINT (-117.8546122 34.01831049)
2021,91790,STROKE,Stroke among adults aged >=18 years,2.6,44907,POINT (-117.9375617 34.06666441)
2021,91790,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.2,44907,POINT (-117.9375617 34.06666441)
2021,91790,CASTHMA,Current asthma among adults aged >=18 years,8.7,44907,POINT (-117.9375617 34.06666441)
2021,91790,OBESITY,Obesity among adults aged >=18 years,27.1,44907,POINT (-117.9375617 34.06666441)
2021,91791,OBESITY,Obesity among adults aged >=18 years,25.3,32414,POINT (-117.8938401 34.06089537)
2021,91791,STROKE,Stroke among adults aged >=18 years,2.7,32414,POINT (-117.8938401 34.06089537)
2021,91791,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.2,32414,POINT (-117.8938401 34.06089537)
2021,91791,CASTHMA,Current asthma among adults aged >=18 years,8.4,32414,POINT (-117.8938401 34.06089537)
2021,91792,STROKE,Stroke among adults aged >=18 years,2.3,30854,POINT (-117.8999273 34.02584404)
2021,91792,CASTHMA,Current asthma among adults aged >=18 years,8.1,30854,POINT (-117.8999273 34.02584404)
2021,91792,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.6,30854,POINT (-117.8999273 34.02584404)
2021,91792,OBESITY,Obesity among adults aged >=18 years,23.6,30854,POINT (-117.8999273 34.02584404)
2021,91801,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.7,52735,POINT (-118.1213008 34.08747325)
2021,91801,OBESITY,Obesity among adults aged >=18 years,21.2,52735,POINT (-118.1213008 34.08747325)
2021,91801,CASTHMA,Current asthma among adults aged >=18 years,7.8,52735,POINT (-118.1213008 34.08747325)
2021,91801,STROKE,Stroke among adults aged >=18 years,2.6,52735,POINT (-118.1213008 34.08747325)
2021,91803,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.5,30322,POINT (-118.1462294 34.07494837)
2021,91803,STROKE,Stroke among adults aged >=18 years,2.8,30322,POINT (-118.1462294 34.07494837)
2021,91803,CASTHMA,Current asthma among adults aged >=18 years,7.9,30322,POINT (-118.1462294 34.07494837)
2021,91803,OBESITY,Obesity among adults aged >=18 years,22.3,30322,POINT (-118.1462294 34.07494837)
2021,91901,OBESITY,Obesity among adults aged >=18 years,24.3,17403,POINT (-116.7121809 32.80635636)
2021,91901,STROKE,Stroke among adults aged >=18 years,2.7,17403,POINT (-116.7121809 32.80635636)
2021,91901,CASTHMA,Current asthma among adults aged >=18 years,9.8,17403,POINT (-116.7121809 32.80635636)
2021,91901,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.2,17403,POINT (-116.7121809 32.80635636)
2021,91902,OBESITY,Obesity among adults aged >=18 years,23.0,17653,POINT (-117.0182547 32.66701864)
2021,91902,STROKE,Stroke among adults aged >=18 years,2.8,17653,POINT (-117.0182547 32.66701864)
2021,91902,CASTHMA,Current asthma among adults aged >=18 years,8.8,17653,POINT (-117.0182547 32.66701864)
2021,91902,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.6,17653,POINT (-117.0182547 32.66701864)
2021,91905,CASTHMA,Current asthma among adults aged >=18 years,10.7,1700,POINT (-116.3160518 32.67989016)
2021,91905,STROKE,Stroke among adults aged >=18 years,4.1,1700,POINT (-116.3160518 32.67989016)
2021,91905,OBESITY,Obesity among adults aged >=18 years,29.5,1700,POINT (-116.3160518 32.67989016)
2021,91905,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.4,1700,POINT (-116.3160518 32.67989016)
2021,91906,STROKE,Stroke among adults aged >=18 years,3.7,3627,POINT (-116.4605975 32.65944725)
2021,91906,OBESITY,Obesity among adults aged >=18 years,29.2,3627,POINT (-116.4605975 32.65944725)
2021,91906,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.9,3627,POINT (-116.4605975 32.65944725)
2021,91906,CASTHMA,Current asthma among adults aged >=18 years,11.0,3627,POINT (-116.4605975 32.65944725)
2021,91910,OBESITY,Obesity among adults aged >=18 years,25.8,75802,POINT (-117.0569832 32.63828583)
2021,91910,CASTHMA,Current asthma among adults aged >=18 years,9.5,75802,POINT (-117.0569832 32.63828583)
2021,91910,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.6,75802,POINT (-117.0569832 32.63828583)
2021,91910,STROKE,Stroke among adults aged >=18 years,2.9,75802,POINT (-117.0569832 32.63828583)
2021,91911,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.3,82999,POINT (-117.0532694 32.60748147)
2021,91911,OBESITY,Obesity among adults aged >=18 years,27.0,82999,POINT (-117.0532694 32.60748147)
2021,91911,CASTHMA,Current asthma among adults aged >=18 years,9.7,82999,POINT (-117.0532694 32.60748147)
2021,91911,STROKE,Stroke among adults aged >=18 years,2.9,82999,POINT (-117.0532694 32.60748147)
2021,91913,STROKE,Stroke among adults aged >=18 years,1.8,40971,POINT (-116.9870231 32.6200418)
2021,91913,CASTHMA,Current asthma among adults aged >=18 years,8.6,40971,POINT (-116.9870231 32.6200418)
2021,91913,OBESITY,Obesity among adults aged >=18 years,22.1,40971,POINT (-116.9870231 32.6200418)
2021,91913,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.6,40971,POINT (-116.9870231 32.6200418)
2021,91914,STROKE,Stroke among adults aged >=18 years,1.7,15448,POINT (-116.9523463 32.6654318)
2021,91914,OBESITY,Obesity among adults aged >=18 years,22.0,15448,POINT (-116.9523463 32.6654318)
2021,91914,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.2,15448,POINT (-116.9523463 32.6654318)
2021,91914,CASTHMA,Current asthma among adults aged >=18 years,8.4,15448,POINT (-116.9523463 32.6654318)
2021,91915,OBESITY,Obesity among adults aged >=18 years,21.9,24659,POINT (-116.9495407 32.62234281)
2021,91915,STROKE,Stroke among adults aged >=18 years,1.6,24659,POINT (-116.9495407 32.62234281)
2021,91915,CASTHMA,Current asthma among adults aged >=18 years,8.4,24659,POINT (-116.9495407 32.62234281)
2021,91915,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.6,24659,POINT (-116.9495407 32.62234281)
2021,91916,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.5,1622,POINT (-116.6212348 32.88780181)
2021,91916,OBESITY,Obesity among adults aged >=18 years,25.2,1622,POINT (-116.6212348 32.88780181)
2021,91916,STROKE,Stroke among adults aged >=18 years,3.1,1622,POINT (-116.6212348 32.88780181)
2021,91916,CASTHMA,Current asthma among adults aged >=18 years,10.0,1622,POINT (-116.6212348 32.88780181)
2021,91917,STROKE,Stroke among adults aged >=18 years,3.1,992,POINT (-116.7196667 32.60886507)
2021,91917,OBESITY,Obesity among adults aged >=18 years,27.8,992,POINT (-116.7196667 32.60886507)
2021,91917,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.2,992,POINT (-116.7196667 32.60886507)
2021,91917,CASTHMA,Current asthma among adults aged >=18 years,9.8,992,POINT (-116.7196667 32.60886507)
2021,91931,CASTHMA,Current asthma among adults aged >=18 years,9.7,592,POINT (-116.558439 32.84019243)
2021,91931,OBESITY,Obesity among adults aged >=18 years,25.5,592,POINT (-116.558439 32.84019243)
2021,91931,STROKE,Stroke among adults aged >=18 years,2.8,592,POINT (-116.558439 32.84019243)
2021,91931,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,592,POINT (-116.558439 32.84019243)
2021,91932,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.5,25718,POINT (-117.1194185 32.57652804)
2021,91932,CASTHMA,Current asthma among adults aged >=18 years,10.2,25718,POINT (-117.1194185 32.57652804)
2021,91932,OBESITY,Obesity among adults aged >=18 years,26.8,25718,POINT (-117.1194185 32.57652804)
2021,91932,STROKE,Stroke among adults aged >=18 years,2.6,25718,POINT (-117.1194185 32.57652804)
2021,91934,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.6,737,POINT (-116.1724648 32.65856681)
2021,91934,CASTHMA,Current asthma among adults aged >=18 years,10.8,737,POINT (-116.1724648 32.65856681)
2021,91934,STROKE,Stroke among adults aged >=18 years,4.1,737,POINT (-116.1724648 32.65856681)
2021,91934,OBESITY,Obesity among adults aged >=18 years,29.2,737,POINT (-116.1724648 32.65856681)
2021,91935,OBESITY,Obesity among adults aged >=18 years,24.6,8624,POINT (-116.7904976 32.70880031)
2021,91935,CASTHMA,Current asthma among adults aged >=18 years,9.6,8624,POINT (-116.7904976 32.70880031)
2021,91935,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.3,8624,POINT (-116.7904976 32.70880031)
2021,91935,STROKE,Stroke among adults aged >=18 years,2.9,8624,POINT (-116.7904976 32.70880031)
2021,91941,OBESITY,Obesity among adults aged >=18 years,24.2,31779,POINT (-116.998073 32.76734166)
2021,91941,CASTHMA,Current asthma among adults aged >=18 years,9.8,31779,POINT (-116.998073 32.76734166)
2021,91941,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.7,31779,POINT (-116.998073 32.76734166)
2021,91941,STROKE,Stroke among adults aged >=18 years,2.9,31779,POINT (-116.998073 32.76734166)
2021,91942,OBESITY,Obesity among adults aged >=18 years,23.8,38069,POINT (-117.0216845 32.77749083)
2021,91942,CASTHMA,Current asthma among adults aged >=18 years,9.9,38069,POINT (-117.0216845 32.77749083)
2021,91942,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.0,38069,POINT (-117.0216845 32.77749083)
2021,91942,STROKE,Stroke among adults aged >=18 years,2.8,38069,POINT (-117.0216845 32.77749083)
2021,91945,OBESITY,Obesity among adults aged >=18 years,27.2,25460,POINT (-117.0341637 32.73317669)
2021,91945,CASTHMA,Current asthma among adults aged >=18 years,10.3,25460,POINT (-117.0341637 32.73317669)
2021,91945,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.3,25460,POINT (-117.0341637 32.73317669)
2021,91945,STROKE,Stroke among adults aged >=18 years,3.1,25460,POINT (-117.0341637 32.73317669)
2021,91948,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.4,78,POINT (-116.461025 32.88192415)
2021,91948,CASTHMA,Current asthma among adults aged >=18 years,9.7,78,POINT (-116.461025 32.88192415)
2021,91948,OBESITY,Obesity among adults aged >=18 years,23.8,78,POINT (-116.461025 32.88192415)
2021,91948,STROKE,Stroke among adults aged >=18 years,4.3,78,POINT (-116.461025 32.88192415)
2021,91950,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.9,60322,POINT (-117.0928065 32.67010992)
2021,91950,OBESITY,Obesity among adults aged >=18 years,26.0,60322,POINT (-117.0928065 32.67010992)
2021,91950,CASTHMA,Current asthma among adults aged >=18 years,9.6,60322,POINT (-117.0928065 32.67010992)
2021,91950,STROKE,Stroke among adults aged >=18 years,2.9,60322,POINT (-117.0928065 32.67010992)
2021,91962,CASTHMA,Current asthma among adults aged >=18 years,9.9,1646,POINT (-116.5240523 32.79504203)
2021,91962,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.9,1646,POINT (-116.5240523 32.79504203)
2021,91962,OBESITY,Obesity among adults aged >=18 years,24.7,1646,POINT (-116.5240523 32.79504203)
2021,91962,STROKE,Stroke among adults aged >=18 years,3.0,1646,POINT (-116.5240523 32.79504203)
2021,91963,CASTHMA,Current asthma among adults aged >=18 years,10.4,1118,POINT (-116.6100261 32.62623217)
2021,91963,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.1,1118,POINT (-116.6100261 32.62623217)
2021,91963,OBESITY,Obesity among adults aged >=18 years,29.6,1118,POINT (-116.6100261 32.62623217)
2021,91963,STROKE,Stroke among adults aged >=18 years,3.6,1118,POINT (-116.6100261 32.62623217)
2021,91977,CASTHMA,Current asthma among adults aged >=18 years,10.1,58368,POINT (-116.9965602 32.72594536)
2021,91977,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.8,58368,POINT (-116.9965602 32.72594536)
2021,91977,OBESITY,Obesity among adults aged >=18 years,26.5,58368,POINT (-116.9965602 32.72594536)
2021,91977,STROKE,Stroke among adults aged >=18 years,2.8,58368,POINT (-116.9965602 32.72594536)
2021,91978,OBESITY,Obesity among adults aged >=18 years,25.2,8896,POINT (-116.958148 32.72650105)
2021,91978,CASTHMA,Current asthma among adults aged >=18 years,10.0,8896,POINT (-116.958148 32.72650105)
2021,91978,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,8896,POINT (-116.958148 32.72650105)
2021,91978,STROKE,Stroke among adults aged >=18 years,2.7,8896,POINT (-116.958148 32.72650105)
2021,91980,DIABETES,Diagnosed diabetes among adults aged >=18 years,15.2,165,POINT (-116.6191776 32.58888709)
2021,91980,STROKE,Stroke among adults aged >=18 years,3.6,165,POINT (-116.6191776 32.58888709)
2021,91980,OBESITY,Obesity among adults aged >=18 years,29.7,165,POINT (-116.6191776 32.58888709)
2021,91980,CASTHMA,Current asthma among adults aged >=18 years,10.0,165,POINT (-116.6191776 32.58888709)
2021,92003,OBESITY,Obesity among adults aged >=18 years,22.9,4746,POINT (-117.1987346 33.28568946)
2021,92003,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,4746,POINT (-117.1987346 33.28568946)
2021,92003,STROKE,Stroke among adults aged >=18 years,3.0,4746,POINT (-117.1987346 33.28568946)
2021,92003,CASTHMA,Current asthma among adults aged >=18 years,9.2,4746,POINT (-117.1987346 33.28568946)
2021,92004,CASTHMA,Current asthma among adults aged >=18 years,9.7,3881,POINT (-116.107078 33.11840744)
2021,92004,OBESITY,Obesity among adults aged >=18 years,27.0,3881,POINT (-116.107078 33.11840744)
2021,92004,DIABETES,Diagnosed diabetes among adults aged >=18 years,16.1,3881,POINT (-116.107078 33.11840744)
2021,92004,STROKE,Stroke among adults aged >=18 years,5.0,3881,POINT (-116.107078 33.11840744)
2021,92007,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.5,10429,POINT (-117.2733344 33.02208192)
2021,92007,OBESITY,Obesity among adults aged >=18 years,22.5,10429,POINT (-117.2733344 33.02208192)
2021,92007,STROKE,Stroke among adults aged >=18 years,2.2,10429,POINT (-117.2733344 33.02208192)
2021,92007,CASTHMA,Current asthma among adults aged >=18 years,9.3,10429,POINT (-117.2733344 33.02208192)
2021,92008,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.0,27649,POINT (-117.2899356 33.13344824)
2021,92008,OBESITY,Obesity among adults aged >=18 years,22.0,27649,POINT (-117.2899356 33.13344824)
2021,92008,STROKE,Stroke among adults aged >=18 years,2.5,27649,POINT (-117.2899356 33.13344824)
2021,92008,CASTHMA,Current asthma among adults aged >=18 years,9.2,27649,POINT (-117.2899356 33.13344824)
2021,92009,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.4,40747,POINT (-117.2451521 33.09437186)
2021,92009,OBESITY,Obesity among adults aged >=18 years,21.1,40747,POINT (-117.2451521 33.09437186)
2021,92009,STROKE,Stroke among adults aged >=18 years,2.2,40747,POINT (-117.2451521 33.09437186)
2021,92009,CASTHMA,Current asthma among adults aged >=18 years,8.9,40747,POINT (-117.2451521 33.09437186)
2021,92010,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.7,14382,POINT (-117.2846992 33.15688194)
2021,92010,OBESITY,Obesity among adults aged >=18 years,22.7,14382,POINT (-117.2846992 33.15688194)
2021,92010,STROKE,Stroke among adults aged >=18 years,2.6,14382,POINT (-117.2846992 33.15688194)
2021,92010,CASTHMA,Current asthma among adults aged >=18 years,9.4,14382,POINT (-117.2846992 33.15688194)
2021,92011,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.2,22405,POINT (-117.2944574 33.10769586)
2021,92011,OBESITY,Obesity among adults aged >=18 years,21.4,22405,POINT (-117.2944574 33.10769586)
2021,92011,STROKE,Stroke among adults aged >=18 years,2.4,22405,POINT (-117.2944574 33.10769586)
2021,92011,CASTHMA,Current asthma among adults aged >=18 years,9.0,22405,POINT (-117.2944574 33.10769586)
2021,92014,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.0,13154,POINT (-117.2560008 32.95653305)
2021,92014,OBESITY,Obesity among adults aged >=18 years,20.1,13154,POINT (-117.2560008 32.95653305)
2021,92014,STROKE,Stroke among adults aged >=18 years,2.4,13154,POINT (-117.2560008 32.95653305)
2021,92014,CASTHMA,Current asthma among adults aged >=18 years,8.5,13154,POINT (-117.2560008 32.95653305)
2021,92019,CASTHMA,Current asthma among adults aged >=18 years,10.1,42598,POINT (-116.8701395 32.77246541)
2021,92019,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,42598,POINT (-116.8701395 32.77246541)
2021,92019,STROKE,Stroke among adults aged >=18 years,2.9,42598,POINT (-116.8701395 32.77246541)
2021,92019,OBESITY,Obesity among adults aged >=18 years,24.7,42598,POINT (-116.8701395 32.77246541)
2021,92020,OBESITY,Obesity among adults aged >=18 years,26.8,57767,POINT (-116.9697263 32.79551242)
2021,92020,CASTHMA,Current asthma among adults aged >=18 years,10.7,57767,POINT (-116.9697263 32.79551242)
2021,92020,STROKE,Stroke among adults aged >=18 years,3.1,57767,POINT (-116.9697263 32.79551242)
2021,92020,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.5,57767,POINT (-116.9697263 32.79551242)
2021,92021,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.3,65068,POINT (-116.877712 32.81447739)
2021,92021,OBESITY,Obesity among adults aged >=18 years,27.0,65068,POINT (-116.877712 32.81447739)
