This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"163313","FRANKLIN 3 N",-91.5500,29.8167,4,"COOP","16815"
"163327","FRANKLINTON",-90.1833,30.8167,44,"COOP","16820"
"163433","GALLIANO",-90.3000,29.4500,2,"COOP","16823"
"163800","GRAND COTEAU",-92.0333,30.4333,18,"COOP","16838"
"163979","HACKBERRY 8",-93.4167,29.8833,2,"COOP","16849"
"164030","HAMMOND 5 E",-90.3667,30.5000,11,"COOP","16852"
"164355","HOMER 3 SSW",-93.0667,32.7500,116,"COOP","16870"
"164407","HOUMA",-90.7333,29.5833,5,"COOP","16875"
"164674","JEANERETTE 5",-91.7167,29.9500,6,"COOP","16886"
"164696","JENA 4 WSW",-92.2000,31.6667,64,"COOP","16888"
"164700","JENNINGS",-92.6667,30.2000,8,"COOP","16889"
"164739","JONESVILLE L",-91.8500,31.4833,21,"COOP","16895"
"165021","LAFAYETTE",-92.0667,30.2167,8,"COOP","16911"
"165090","LAKE PROVIDE",-91.1667,32.8000,30,"COOP","16922"
"165266","LEESVILLE",-93.2500,31.1333,65,"COOP","16926"
"165296","LELAND BOWMA",-92.2167,29.7833,1,"COOP","16929"
"165527","LOGANSPORT 4",-93.9500,31.9833,64,"COOP","16937"
"165620","LSU BEN HUR",-91.1667,30.3667,6,"COOP","16942"
"165624","LSU CITRUS R",-89.8333,29.5833,1,"COOP","16943"
"165630","LSU DEAN LEE",-92.4000,31.1833,21,"COOP","16944"
"165892","MANY",-93.4833,31.5667,79,"COOP","16950"
"165908","MARION 7 SE",-92.1667,32.8167,46,"COOP","16952"
"165926","MARRERO 9 SS",-90.1000,29.7667,1,"COOP","16954"
"166244","MINDEN",-93.2833,32.5833,56,"COOP","16964"
"166314","MONROE NLU",-92.0667,32.5333,21,"COOP","16974"
"166394","MORGAN CITY",-91.1833,29.6833,2,"COOP","16979"
"166582","NATCHITOCHES",-93.0833,31.7667,37,"COOP","16989"
"166657","NEW IBERIA",-91.7833,29.9833,8,"COOP","16993"
"166686","NEW ROADS 5",-91.3667,30.6833,14,"COOP","17012"
"166938","OBERLIN FIRE",-92.7833,30.6000,21,"COOP","17021"
"167344","PLAIN DEALIN",-93.6833,32.9000,88,"COOP","17042"
"167738","RED RIVER RE",-93.6333,32.4167,47,"COOP","17069"
"167767","RESERVE",-90.6167,30.0833,5,"COOP","17070"
"167932","ROCKEFELLER",-92.8167,29.7333,1,"COOP","17081"
"168046","ROSEPINE RES",-93.2833,30.9500,73,"COOP","17085"
"168067","RUSTON LA TE",-92.6500,32.5167,85,"COOP","17087"
"168108","ST BERNARD",-89.8333,29.8667,2,"COOP","17089"
"168163","ST JOSEPH 3",-91.2333,31.9500,19,"COOP","17093"
"168539","SLIDELL WSFO",-89.7667,30.2500,3,"COOP","17121"
"168923","TALLULAH",-91.2167,32.4000,26,"COOP","17143"
"169013","THIBODAUX 3",-90.7833,29.7667,5,"COOP","17148"
"169803","WINNFIELD 2",-92.6833,31.9333,49,"COOP","17177"
"169806","WINNSBORO 5",-91.7167,32.1000,23,"COOP","17179"
"170100","ACADIA NATIO",-68.2667,44.3500,143,"COOP","17188"
"170200","ALLAGASH",-69.0167,47.0833,182,"COOP","17190"
"170398","BARNARD",-69.1500,45.2833,166,"COOP","17206"
"170480","BELFAST",-69.0000,44.4000,9,"COOP","17209"
"170814","BRASSUA DAM",-69.8167,45.6667,323,"COOP","17218"
"170833","BRIDGEWATER",-67.8500,46.4167,152,"COOP","17219"
"171472","CLAYTON LAKE",-69.5333,46.6167,305,"COOP","17235"
"171516","COMSTOCK",-70.0000,45.9333,341,"COOP","17237"
"171628","CORINNA",-69.2667,44.9167,67,"COOP","17238"
"171833","DANFORTH",-67.8667,45.6667,116,"COOP","17245"
"171975","DOVER-FOXCRO",-69.2500,45.1833,140,"COOP","17251"
"172238","EAST HIRAM",-70.7500,43.8833,161,"COOP","17256"
"172426","EASTPORT",-67.0000,44.9167,26,"COOP","17259"
"172620","ELLSWORTH",-68.4333,44.5333,6,"COOP","17265"
"172700","EUSTIS",-70.4833,45.2167,384,"COOP","17268"
"172765","FARMINGTON",-70.1500,44.6833,128,"COOP","17273"
"172878","FORT KENT",-68.5833,47.2500,157,"COOP","17277"
"173046","GARDINER",-69.7833,44.2167,43,"COOP","17282"
"173261","GRAND LAKE S",-67.7833,45.1833,88,"COOP","17288"
"173944","HOULTON 5 N",-67.8333,46.2000,119,"COOP","17303"
"174086","JACKMAN",-70.2667,45.6333,360,"COOP","17305"
"174183","JONESBORO",-67.6500,44.6500,56,"COOP","17306"
"174193","KENNEBUNKPOR",-70.4667,43.3500,1,"COOP","17308"
"174566","LEWISTON",-70.2167,44.1000,55,"COOP","17319"
"174781","LONG FALLS D",-70.2000,45.2167,354,"COOP","17325"
"174927","MADISON",-69.8833,44.8000,79,"COOP","17328"
"175261","MIDDLE DAM",-70.9167,44.7833,445,"COOP","17333"
"175304","MILLINOCKET",-68.7000,45.6500,110,"COOP","17334"
"175675","NEWCASTLE",-69.5333,44.0500,58,"COOP","17348"
"176430","ORONO",-68.6667,44.9000,35,"COOP","17362"
"176881","PORT CLYDE",-69.2667,43.9167,9,"COOP","17377"
"176937","PRESQUE ISLE",-68.0000,46.6500,183,"COOP","17382"
"177037","RANGELEY",-70.6500,44.9667,466,"COOP","17384"
"177174","RIPOGENUS DA",-69.1833,45.8833,294,"COOP","17387"
"177325","RUMFORD 1 SS",-70.5333,44.5333,192,"COOP","17395"
"177479","SANFORD 2 NN",-70.7833,43.4667,85,"COOP","17403"
"178353","SPRINGFIELD",-68.1667,45.4000,134,"COOP","17416"
"178965","VAN BUREN 2",-67.9333,47.1667,139,"COOP","17432"
"178974","VANCEBORO 2",-67.4333,45.5667,119,"COOP","17434"
"179151","WATERVILLE P",-69.6500,44.5500,27,"COOP","17439"
"179314","WEST BUXTON",-70.6167,43.7000,46,"COOP","17442"
"179593","WEST ROCKPOR",-69.1500,44.2000,116,"COOP","17450"
"179891","WOODLAND",-67.4000,45.1500,43,"COOP","17454"
"180193","ANNAPOLIS PO",-76.5000,38.9833,8,"COOP","17458"
"180335","ASSATEAGUE I",-75.1333,38.2333,3,"COOP","17459"
"180700","BELTSVILLE",-76.8833,39.0333,37,"COOP","17469"
"180732","BENSON POLIC",-76.3833,39.5000,111,"COOP","17478"
"181530","CATOCTIN MOU",-77.4833,39.6500,491,"COOP","17500"
"181750","CHESTERTOWN",-76.0667,39.2167,12,"COOP","17509"
"181862","CLARKSVILLE",-76.9333,39.2500,113,"COOP","17511"
"181995","COLLEGE PARK",-76.9500,38.9833,27,"COOP","17515"
"182282","CUMBERLAND 2",-78.7500,39.6333,223,"COOP","17528"
"182906","EMMITSBURG 2",-77.3000,39.6833,127,"COOP","17550"
"183348","FREDERICK PO",-77.4333,39.4167,116,"COOP","17562"
"183415","FROSTBURG 2",-78.9333,39.6667,661,"COOP","17573"
"183675","GLENN DALE B",-76.8000,38.9667,46,"COOP","17580"
"184030","HANCOCK",-78.1833,39.7000,130,"COOP","17592"
"185080","LA PLATA 1 W",-77.0000,38.5333,43,"COOP","17602"
"185111","LAUREL 3 W",-76.9000,39.1000,122,"COOP","17603"
"185832","MC HENRY 2 N",-79.3667,39.5833,817,"COOP","17620"
"185865","MECHANICSVIL",-76.6833,38.4500,30,"COOP","17622"
"185934","MILLERS 4 NE",-76.8000,39.7167,262,"COOP","17626"
"186350","NATIONAL ARB",-76.9694,38.9133,15,"COOP","17629"
"186770","OWINGS FERRY",-76.6667,38.6833,49,"COOP","17637"
"187330","PRINCESS ANN",-75.6833,38.2167,6,"COOP","17658"
"187705","ROCKVILLE 1",-77.1000,39.1000,134,"COOP","17668"
"187806","ROYAL OAK 2",-76.1833,38.7167,3,"COOP","17669"
"188000","SALISBURY",-75.5833,38.3667,3,"COOP","17670"
"188065","SAVAGE RIVER",-79.1333,39.5167,456,"COOP","17677"
"188380","SNOW HILL 4",-75.3833,38.2333,9,"COOP","17689"
"189030","UNIONVILLE",-77.1833,39.4500,131,"COOP","17706"
"189070","UPPER MARLBO",-76.7833,38.8667,30,"COOP","17709"
"189140","VIENNA",-75.8333,38.4833,3,"COOP","17711"
"189440","WESTMINSTER",-76.9667,39.5500,233,"COOP","17724"
"189750","WOODSTOCK",-76.8667,39.3333,140,"COOP","17732"
"190120","AMHERST",-72.5333,42.3833,46,"COOP","17735"
"190408","BARRE FALLS",-72.0333,42.4333,277,"COOP","17745"
"190535","BEDFORD",-71.2833,42.4833,49,"COOP","17747"
"190736","BLUE HILL",-71.1167,42.2167,192,"COOP","17758"
"190759","BORDEN BROOK",-72.9333,42.1333,338,"COOP","17760"
"190860","BROCKTON",-71.0000,42.0500,24,"COOP","17767"
"190998","BUFFUMVILLE",-71.9000,42.1167,152,"COOP","17770"
"191386","CHATHAM WSMO",-69.9667,41.6667,14,"COOP","17785"
"191774","CUMMINGTON H",-72.9333,42.4667,423,"COOP","17799"
"192107","EAST BRIMFIE",-72.1333,42.1167,207,"COOP","17809"
"192451","EAST WAREHAM",-70.6667,41.7667,6,"COOP","17814"
"192501","EDGARTOWN",-70.5167,41.3833,6,"COOP","17816"
"193213","GREAT BARRIN",-73.4000,42.1833,223,"COOP","17835"
"193505","HAVERHILL",-71.0667,42.7667,5,"COOP","17848"
"193624","HINGHAM",-70.9167,42.2333,9,"COOP","17851"
"193821","HYANNIS",-70.3000,41.6667,15,"COOP","17861"
"193890","JAMAICA PLAI",-71.1239,42.3031,46,"COOP","17865"
"194313","LOWELL",-71.3667,42.6500,34,"COOP","17883"
"194502","MARBLEHEAD",-70.8667,42.5000,29,"COOP","17890"
"194580","MAYNARD",-71.4500,42.4333,66,"COOP","17893"
"194744","MIDDLETON",-71.0167,42.6000,27,"COOP","17898"
"195246","NEW BEDFORD",-70.9333,41.6333,21,"COOP","17914"
"195984","NORTON WEST",-71.1667,41.9928,29,"COOP","17929"
"196245","PEABODY",-70.9833,42.5333,52,"COOP","17932"
"196286","PEPPERELL",-71.5333,42.6667,64,"COOP","17936"
"196486","PLYMOUTH-KIN",-70.7000,41.9833,14,"COOP","17945"
"196783","READING",-71.1333,42.5167,27,"COOP","17953"
"196938","ROCHESTER",-70.9167,41.7833,18,"COOP","17955"
"197627","SOUTHBRIDGE",-72.0833,42.0500,219,"COOP","17973"
"198367","TAUNTON",-71.0667,41.9000,6,"COOP","17993"
"198573","TULLY LAKE",-72.2167,42.6333,210,"COOP","17998"
"198757","WALPOLE 2",-71.2500,42.1667,50,"COOP","18003"
"199221","WEST GRANVIL",-72.9333,42.0667,326,"COOP","18021"
"199316","WEST MEDWAY",-71.4333,42.1333,64,"COOP","18025"
"200032","ADRIAN 2 NNE",-84.0167,41.9167,243,"COOP","18051"
"200089","ALBERTA FORD",-88.4833,46.6500,399,"COOP","18054"
"200146","ALMA",-84.6667,43.3833,232,"COOP","18062"
"200230","ANN ARBOR UN",-83.7167,42.3000,274,"COOP","18074"
"200343","ATLANTA 5 WN",-84.2333,45.0333,357,"COOP","18080"
"200417","BAD AXE",-83.0000,43.8167,218,"COOP","18085"
"200446","BALDWIN",-85.8500,43.9000,255,"COOP","18087"
"200552","BATTLE CREEK",-85.2667,42.3667,283,"COOP","18093"
"200710","BENTON HARBO",-86.4333,42.1333,191,"COOP","18107"
"200779","BIG RAPIDS W",-85.4822,43.7078,283,"COOP","18117"
"200864","BLOOMINGDALE",-85.9667,42.3833,221,"COOP","18123"
"200925","BOYNE FALLS",-84.9167,45.1667,224,"COOP","18128"
"201299","CARO REGIONA",-83.4000,43.4500,204,"COOP","18153"
"201439","CHAMPION VAN",-87.9833,46.5167,477,"COOP","18166"
"201476","CHARLOTTE",-84.8333,42.5500,275,"COOP","18170"
"201486","CHATHAM EXP",-86.9167,46.3333,265,"COOP","18172"
"201492","CHEBOYGAN",-84.4667,45.6500,180,"COOP","18173"
"201675","COLDWATER ST",-85.0000,41.9500,300,"COOP","18181"
"201780","COPPER HARBO",-87.8667,47.4667,191,"COOP","18196"
"201802","CORNELL 5 SE",-87.1667,45.8333,241,"COOP","18198"
"201896","CROSS VILLAG",-85.0333,45.6333,216,"COOP","18204"
"202015","DEARBORN",-83.2333,42.3167,184,"COOP","18221"
"202094","DETOUR VILLA",-83.9000,46.0000,181,"COOP","18228"
"202250","DOWAGIAC 1 W",-86.1333,41.9833,226,"COOP","18241"
"202381","EAST JORDAN",-85.1333,45.1500,180,"COOP","18257"
"202395","EAST LANSING",-84.4833,42.6667,268,"COOP","18261"
"202423","EAST TAWAS",-83.5000,44.2833,179,"COOP","18263"
"202445","EAU CLAIRE 4",-86.2500,42.0167,265,"COOP","18266"
"202737","FAYETTE 4 SW",-86.7167,45.6667,227,"COOP","18284"
"202984","FRANKFORT 2",-86.2000,44.6500,264,"COOP","18304"
"203096","GAYLORD",-84.6667,45.0333,411,"COOP","18314"
"203391","GRAYLING",-84.7000,44.6500,347,"COOP","18346"
"203429","GREENVILLE 2",-85.2500,43.2000,269,"COOP","18353"
"203477","GROSSE POINT",-82.9000,42.3833,175,"COOP","18355"
"203504","GULL LAKE BI",-85.3833,42.3833,277,"COOP","18359"
"203529","HALE LOUD DA",-83.7167,44.4667,248,"COOP","18364"
"203585","HARBOR BEACH",-82.6333,43.8333,183,"COOP","18373"
"203632","HART",-86.3500,43.6833,213,"COOP","18380"
"203661","HASTINGS",-85.2833,42.6500,250,"COOP","18383"
"203744","HERMAN",-88.3500,46.6667,530,"COOP","18387"
"203823","HILLSDALE",-84.6333,41.9333,329,"COOP","18393"
"203858","HOLLAND",-86.1167,42.8000,186,"COOP","18394"
"203932","HOUGHTON LAK",-84.8833,44.3167,346,"COOP","18405"
"204078","IONIA 2 SSW",-85.0833,42.9500,245,"COOP","18422"
"204090","IRON MTN-KIN",-88.0833,45.7833,323,"COOP","18424"
"204104","IRONWOOD",-90.1833,46.4667,436,"COOP","18426"
"204257","KALKASKA",-85.1667,44.7333,317,"COOP","18438"
"204502","LAKE CITY EX",-85.2000,44.3167,378,"COOP","18452"
"204655","LAPEER",-83.3500,43.0500,264,"COOP","18459"
"204954","LUDINGTON 4",-86.4000,43.9000,210,"COOP","18478"
"205065","MANISTEE 3 S",-86.2833,44.2167,204,"COOP","18494"
"205073","MANISTIQUE",-86.2500,45.9500,176,"COOP","18497"
"205097","MAPLE CITY",-85.8500,44.8500,223,"COOP","18501"
"205434","MIDLAND",-84.2167,43.6167,195,"COOP","18535"
"205450","MILAN 4 ESE",-83.6167,42.0667,204,"COOP","18539"
"205452","MILFORD GM P",-83.7000,42.5833,302,"COOP","18541"
"205531","MIO HYDRO PL",-84.1333,44.6667,293,"COOP","18544"
"205558","MONROE",-83.4000,41.9167,180,"COOP","18548"
"205567","MONTAGUE 4 N",-86.4167,43.4667,198,"COOP","18550"
"205637","MOTT ISLAND",-88.5500,48.1000,186,"COOP","18562"
"205662","MT PLEASANT",-84.7667,43.5833,243,"COOP","18570"
"205690","MUNISING",-86.6667,46.4167,207,"COOP","18573"
"205816","NEWBERRY STA",-85.5000,46.3333,267,"COOP","18592"
"206158","OLD MISSION",-85.5000,44.9167,198,"COOP","18616"
"206184","ONAWAY STATE",-84.2333,45.4333,210,"COOP","18619"
"206220","ONTONAGON 6",-89.2000,46.8333,241,"COOP","18625"
"206300","OWOSSO 3 NNW",-84.1833,43.0333,226,"COOP","18636"
"206507","PETOSKEY",-84.9833,45.3667,186,"COOP","18651"
"206658","PONTIAC STAT",-83.3000,42.6500,289,"COOP","18663"
"206680","PORT HURON",-82.4167,42.9833,180,"COOP","18669"
"207094","ROGERS CITY",-83.8167,45.4167,187,"COOP","18697"
"207190","RUDYARD 4 N",-84.6167,46.2833,229,"COOP","18706"
"207253","SAINT CHARLE",-84.1667,43.3000,183,"COOP","18714"
"207274","ST IGNACE MA",-84.7167,45.8500,183,"COOP","18718"
"207277","ST JAMES 2 S",-85.5167,45.7167,194,"COOP","18720"
"207280","ST JOHNS",-84.5500,43.0167,226,"COOP","18721"
"207515","SENEY WILDLI",-85.9500,46.2833,216,"COOP","18744"
"207690","SOUTH HAVEN",-86.2833,42.4000,189,"COOP","18762"
"207812","STAMBAUGH 2",-88.6167,46.0500,475,"COOP","18774"
"207820","STANDISH 5 S",-84.0333,43.9500,197,"COOP","18775"
"207867","STEPHENSON 8",-87.7500,45.4500,216,"COOP","18782"
"208043","TAHQUAMENON",-85.2333,46.6000,227,"COOP","18795"
"208184","THREE RIVERS",-85.6333,41.9333,247,"COOP","18802"
"208293","TROUT LAKE",-85.0167,46.2000,256,"COOP","18812"
"208417","VANDERBILT 1",-84.4500,45.1667,282,"COOP","18823"
"208680","WATERSMEET",-89.1667,46.2833,489,"COOP","18840"
"208800","WEST BRANCH",-84.2000,44.2500,270,"COOP","18852"
"208920","WHITEFISH PO",-84.9833,46.7500,184,"COOP","18857"
"210018","ADA",-96.5167,47.3000,276,"COOP","18882"
"210050","AGASSIZ REFU",-95.9833,48.3000,348,"COOP","18883"
"210059","AITKIN 2 E",-93.7000,46.5333,370,"COOP","18885"
"210075","ALBERT LEA 3",-93.4167,43.6167,392,"COOP","18887"
"210157","AMBOY WWTP",-94.1167,43.8833,314,"COOP","18898"
"210252","ARGYLE 4 E",-96.7333,48.3333,265,"COOP","18901"
"210287","ARTICHOKE LA",-96.1333,45.3667,328,"COOP","18902"
"210355","AUSTIN 3 S",-93.0000,43.6167,370,"COOP","18905"
"210515","BAUDETTE",-94.6167,48.7167,328,"COOP","18912"
"210643","BEMIDJI",-94.8667,47.4500,408,"COOP","18920"
"210667","BENSON",-95.6000,45.3167,317,"COOP","18921"
"210809","BLACKDUCK",-94.5167,47.7500,427,"COOP","18927"
"210939","BRAINERD",-94.2000,46.3667,360,"COOP","18935"
"210989","BRIMSON 1 E",-91.8500,47.2667,462,"COOP","18940"
"211063","BROWNS VALLE",-96.8333,45.6167,300,"COOP","18941"
"211074","BRUNO 7 ENE",-92.5000,46.2833,381,"COOP","18943"
"211107","BUFFALO",-93.8667,45.1833,299,"COOP","18944"
"211198","CALEDONIA",-91.5000,43.6333,358,"COOP","18946"
"211227","CAMBRIDGE ST",-93.2333,45.5667,293,"COOP","18947"
"211245","CAMPBELL 1 S",-96.4167,46.0833,296,"COOP","18948"
"211263","CANBY",-96.2833,44.7167,379,"COOP","18950"
"211374","CASS LAKE",-94.6167,47.3833,414,"COOP","18956"
"211390","CEDAR",-93.2833,45.3167,276,"COOP","18957"
"211465","CHASKA",-93.5833,44.8000,219,"COOP","18961"
"211630","CLOQUET",-92.5167,46.7000,386,"COOP","18968"
"211691","COLLEGEVILLE",-94.4000,45.5833,373,"COOP","18971"
"211840","COTTON 3 E",-92.4167,47.1667,408,"COOP","18979"
"211891","CROOKSTON NW",-96.6167,47.8000,271,"COOP","18983"
"212050","DEEP PORTAGE",-94.3667,46.8833,448,"COOP","18991"
"212246","DULUTH HARBO",-92.0833,46.7667,186,"COOP","18999"
"212645","EVELETH WAST",-92.5667,47.4667,440,"COOP","19016"
"212698","FAIRMONT",-94.4667,43.6333,362,"COOP","19018"
"212721","FARIBAULT",-93.2667,44.3000,287,"COOP","19020"
"212737","FARMINGTON 3",-93.1833,44.6667,299,"COOP","19022"
"212768","FERGUS FALLS",-96.1000,46.2833,381,"COOP","19024"
"212842","FLOODWOOD 3",-92.8667,46.9667,384,"COOP","19028"
"212881","FOREST LAKE",-92.9333,45.3167,276,"COOP","19029"
"212916","FOSSTON 1 E",-95.7333,47.5667,399,"COOP","19032"
"213051","GARRISON 4 N",-93.7667,46.3333,369,"COOP","19037"
"213076","GAYLORD",-94.2167,44.5500,310,"COOP","19039"
"213104","GEORGETOWN 1",-96.7833,47.0833,270,"COOP","19040"
"213174","GLENWOOD 2 W",-95.4167,45.6667,366,"COOP","19042"
"213282","GRAND MARAIS",-90.3500,47.7333,230,"COOP","19048"
"213290","GRAND MEADOW",-92.5667,43.7000,411,"COOP","19049"
"213303","GRAND RAPIDS",-93.5000,47.2333,399,"COOP","19053"
"213411","GULL LAKE DA",-94.3500,46.4167,370,"COOP","19058"
"213417","GUNFLINT LAK",-90.8833,48.1667,439,"COOP","19059"
"213455","HALLOCK",-96.9500,48.7667,250,"COOP","19061"
"213567","HASTINGS DAM",-92.8667,44.7667,212,"COOP","19067"
"213793","HINCKLEY",-92.9333,46.0167,315,"COOP","19082"
"213962","HUTCHINSON 1",-94.3667,44.9167,334,"COOP","19091"
"214068","ISABELLA 1 W",-91.3833,47.6167,613,"COOP","19096"
"214103","ISLE 12 N",-93.5167,46.3000,392,"COOP","19101"
"214106","ITASCA UNIV",-95.2000,47.2167,454,"COOP","19102"
"214176","JORDAN 1 S",-93.6167,44.6500,283,"COOP","19104"
"214306","KETTLE FALLS",-92.6500,48.5000,342,"COOP","19109"
"214534","LAKE WILSON",-95.9500,44.0000,509,"COOP","19122"
"214546","LAMBERTON SW",-95.3167,44.2500,349,"COOP","19124"
"214652","LEECH LAKE D",-94.2167,47.2500,397,"COOP","19128"
"214778","LITCHFIELD",-94.5333,45.1167,345,"COOP","19133"
"214793","LITTLE FALLS",-94.3500,45.9833,341,"COOP","19134"
"214861","LONG PRAIRIE",-94.8500,45.9833,393,"COOP","19138"
"214884","LOWER ST ANT",-93.1833,44.9833,290,"COOP","19139"
"214918","LUTSEN 3 NNE",-90.6667,47.7000,396,"COOP","19141"
"214937","LUVERNE",-96.2000,43.6667,457,"COOP","19142"
"214994","MADISON SEWA",-96.1667,45.0000,329,"COOP","19145"
"215012","MAHNOMEN 1 W",-95.9833,47.3167,367,"COOP","19146"
"215073","MANKATO",-94.0167,44.1500,255,"COOP","19148"
"215204","MARSHALL",-95.7667,44.4667,351,"COOP","19157"
"215325","MELROSE",-94.8167,45.6667,369,"COOP","19163"
"215400","MILAN 1 NW",-95.9333,45.1333,311,"COOP","19165"
"215488","MINNESOTA CI",-91.8167,44.1667,204,"COOP","19175"
"215563","MONTEVIDEO 1",-95.7500,44.9333,300,"COOP","19179"
"215586","MOORHEAD",-96.7500,46.8500,277,"COOP","19182"
"215615","MORA",-93.3000,45.8833,302,"COOP","19187"
"215638","MORRIS WC EX",-95.8833,45.5833,335,"COOP","19188"
"215665","MOUND",-93.6500,44.9500,285,"COOP","19189"
"215838","NEW HOPE",-93.3667,45.0167,287,"COOP","19194"
"215842","NEW LONDON",-94.9333,45.3000,378,"COOP","19195"
"215887","NEW ULM 2 SE",-94.4500,44.3000,262,"COOP","19198"
"216148","OKLEE",-95.8500,47.8333,351,"COOP","19209"
"216152","OLIVIA 3 SE",-94.9333,44.7167,335,"COOP","19210"
"216276","OTTERTAIL",-95.5667,46.4167,415,"COOP","19221"
"216287","OWATONNA",-93.2333,44.1000,351,"COOP","19222"
"216547","PINE RIVER D",-94.1167,46.6667,381,"COOP","19232"
"216565","PIPESTONE",-96.3167,44.0167,520,"COOP","19233"
"216612","POKEGAMA DAM",-93.5833,47.2500,390,"COOP","19236"
"216787","RED LAKE FAL",-96.2833,47.8833,315,"COOP","19245"
"216795","RED LAKE IND",-95.0333,47.8667,372,"COOP","19246"
"216822","RED WING DAM",-92.6167,44.6167,206,"COOP","19248"
"217087","ROSEAU 1 E",-95.7333,48.8500,319,"COOP","19269"
"217107","ROSEMOUNT AG",-93.1000,44.7167,290,"COOP","19271"
"217149","ROTHSAY",-96.2667,46.4833,368,"COOP","19272"
"217184","RUSHFORD",-91.7667,43.8333,235,"COOP","19274"
"217326","ST JAMES FIL",-94.6167,43.9833,335,"COOP","19282"
"217405","ST PETER 2 S",-93.9667,44.3000,259,"COOP","19290"
"217460","SANDY LAKE D",-93.3167,46.8000,376,"COOP","19292"
"217502","SANTIAGO 3 E",-93.7667,45.5500,311,"COOP","19293"
"217907","SPRINGFIELD",-94.9833,44.2500,325,"COOP","19304"
"218037","STILLWATER 1",-92.7833,45.0333,217,"COOP","19312"
"218191","TAMARAC WILD",-95.6667,46.9667,452,"COOP","19316"
"218227","THEILMAN",-92.2000,44.3000,225,"COOP","19318"
"218247","THIEF RIVER",-96.1667,48.1333,338,"COOP","19321"
"218311","TOWER 3 S",-92.2833,47.7500,445,"COOP","19327"
"218323","TRACY",-95.6167,44.2333,428,"COOP","19328"
"218419","TWO HARBORS",-91.6667,47.0167,191,"COOP","19333"
"218450","UNIV OF MINN",-93.1833,44.9833,296,"COOP","19336"
"218477","VADNAIS LAKE",-93.1000,45.0500,271,"COOP","19338"
"218579","WADENA 3 S",-95.1500,46.4000,423,"COOP","19343"
"218618","WALKER AH GW",-94.5833,47.0667,430,"COOP","19345"
"218679","WARROAD",-95.3167,48.9167,326,"COOP","19350"
"218692","WASECA EXP S",-93.5167,44.0667,351,"COOP","19352"
"218700","WASKISH 4 NE",-94.4333,48.2167,366,"COOP","19353"
"218907","WHEATON",-96.4953,45.8050,310,"COOP","19360"
"219004","WILLMAR STAT",-95.0167,45.1333,344,"COOP","19370"
"219033","WINDOM",-95.1000,43.8667,419,"COOP","19372"
"219046","WINNEBAGO",-94.1667,43.7667,338,"COOP","19373"
"219059","WINNIBIGOSHI",-94.0500,47.4333,393,"COOP","19374"
"219067","WINONA",-91.6333,44.0500,199,"COOP","19375"
"219072","WINONA DAM 5",-91.6833,44.0833,202,"COOP","19376"
"219101","WINTON POWER",-91.7667,47.9333,408,"COOP","19381"
"219168","WORTHINGTON",-95.6833,43.6333,518,"COOP","19385"
"219170","WORTHINGTON",-95.5833,43.6500,479,"COOP","19386"
"219173","WRIGHT 4 NW",-93.0667,46.7167,395,"COOP","19387"
"219249","ZUMBROTA",-92.6667,44.3000,300,"COOP","19394"
"220021","ABERDEEN",-88.5167,33.8333,53,"COOP","19396"
"220488","BATESVILLE 2",-89.9833,34.3000,67,"COOP","19416"
"220521","BAY ST LOUIS",-89.5833,30.3667,9,"COOP","19418"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP","19421"
"220660","BELZONI",-90.4833,33.2000,34,"COOP","19424"
"220792","BILOXI",-88.9833,30.3833,9,"COOP","19425"
"220955","BOONEVILLE",-88.5667,34.6667,149,"COOP","19431"
"221094","BROOKHAVEN C",-90.4500,31.5500,133,"COOP","19434"
"221111","BROOKSVILLE",-88.5667,33.2500,89,"COOP","19437"
"221314","CALHOUN CITY",-89.3333,33.9167,87,"COOP","19445"
"221489","CARTHAGE 3 S",-89.5667,32.7167,113,"COOP","19448"
"221606","CHARLESTON 1",-90.0500,34.0167,73,"COOP","19452"
"221707","CLARKSDALE",-90.5667,34.2000,52,"COOP","19455"
"221743","CLEVELAND 3",-90.7167,33.8000,43,"COOP","19459"
"221852","COLLINS",-89.5667,31.6333,88,"COOP","19463"
"221865","COLUMBIA",-89.8333,31.2500,47,"COOP","19467"
