oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,CONTROL_TYPE_DESC,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,TYPE_CONTROL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,a_Dx_Invalid
106301379,301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,Investor - Limited Liability Company,General Acute Care Hospital,3033 WEST ORANGE AVENUE,ANAHEIM,92804,200-299,NA,NA,,Huntington Beach -- District 15,District 65,District 29,,ANAHEIM WEST,Urban,,,Investor,Emergency - Basic,12349,11124,,3002,2743,4331,3452,3490,2953,1390,835,799,478,,1412,1603,8572,13,1630,17,10226,393,1660,79,,,,,,174,,21161,5,1,,,8960,3203,2161,3596,5553,594,50,392,2,1116,359,1275,464,5138,1244,35,1445,2251,7,1372,2162,1164,4402,1,,1704,83,165,8,276,12,46,179,17838,2178,147,620,66,97,54,,23473,1206,19110,3157,2930,2640,,61,227,313,628,976,891,1070,1404,,,,890,231,1222,267,3,2955,2,346,203,188,160,187,13,144,2990,1337,2,0,0,0,0,0,937,3295,32,541,765,24,90,1075,852,271,365,673,297,100,59,119,3,347,647,124,522,,2,,256,43,268,8,19,71,4628,186,6,14,22,13,,9,27,,5570,674,4326,570,2012,106301379,
106301566,301566,WESTERN MEDICAL CENTER - SANTA ANA,ORANGE,Investor - Corporation,General Acute Care Hospital,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,200-299,NA,NA,Level II,Huntington Beach -- District 15,District 69,District 34,,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST,Urban,,,Investor,Emergency - Basic,10736,9577,,1886,1915,3943,3375,3021,2626,1334,782,889,541,1,622,667,11009,9,1016,66,6924,389,410,72,69,11,19,,,82,17,18920,188,136,,,99,4715,2954,8961,3584,1142,78,615,5,1047,302,1218,285,5001,1174,32,1050,885,60,863,1548,741,4267,,,1235,86,165,22,357,10,56,157,14974,1613,162,1278,73,102,23,,20313,167,14579,5567,1795,2322,,154,407,396,568,736,614,476,683,21,62,,80,108,1728,166,251,1784,,175,113,207,288,160,42,36,2485,560,51,0,0,0,0,0,548,1252,1428,690,199,89,52,701,488,191,171,344,1184,40,87,100,20,96,306,95,129,6,4,14,376,31,288,76,,22,2650,141,38,396,47,4,15,15,18,,4117,104,2970,1043,2012,106301566,
106304113,304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,Nonprofit - Corporation,General Acute Care Hospital,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,50-99,NA,NA,,Palm Springs -- District 45,District 73,District 36,,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH,Urban,,,Non-Profit,Emergency - Basic,6406,7680,1,7610,5038,,,,,,,,1439,,492,270,4084,16,391,121,8713,41,14,,,,,,2,89,,13934,3,4,,,4220,,450,8395,1022,23,36,21,3,263,96,358,310,5199,336,4,821,343,94,268,1906,433,3573,,,2097,65,81,1,38,3,13,210,8567,2424,140,212,42,190,4,,14087,175,11600,2312,458,646,,390,,,,,,,,205,509,,62,22,235,20,10,755,,36,,3,5,16,,1,1042,1,,0,0,0,0,0,299,,26,747,32,,7,21,184,62,40,53,215,10,1,61,2,18,258,37,85,,10,40,91,10,14,5,,18,860,32,12,21,15,20,,5,1,,1104,11,962,131,2012,106304113,
106304460,304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,Investor - Limited Liability Company,General Acute Care Hospital,16250 SAND CANYON AVENUE,IRVINE,92618,50-99,NA,NA,,Palm Springs -- District 45,District 74,District 37,,IRVINE CENTRAL/TUSTIN EAST,Urban,,,Investor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,1,,1,,2,2,6,8,,,,,,,,,20,,,,,,,,3,6,11,,0,0,0,0,0,,14,,5,1,,,,,,,,18,2,,,,,,,,,,,,,3,,,1,15,1,,,,,,,,,20,,20,,2012,106304460,
106310791,310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,Nonprofit - Corporation,General Acute Care Hospital,11815 EDUCATION STREET,AUBURN,95602,50-99,NA,NA,,St. Helena -- District 1,District 1,District 1,,AUBURN/GRANITE BAY EAST/LINCOLN WEST/LOOMIS/NEWCASTLE/NORTH AUBURN,Rural,,,Non-Profit,Emergency - Basic,10744,9667,2,1634,1928,2996,2484,2478,2918,2004,1650,2067,254,,119,254,1267,115,33,23,18602,484,64,57,25,3,,137,284,275,5,19079,,,,,5703,5943,862,5049,2856,338,54,754,5,1213,533,1033,264,5769,759,24,1287,458,5,1200,1635,743,4338,1,,1938,97,96,14,183,3,66,332,14426,2400,124,499,68,150,17,,20413,99,19905,409,1660,1490,,38,115,131,294,448,565,579,975,,5,,36,20,89,4,1,2982,18,121,30,96,448,60,8,,1708,672,7,0,0,0,0,0,337,2036,50,442,285,8,75,526,568,133,195,481,394,45,54,45,1,31,380,93,120,,1,,231,70,314,4,15,166,2223,44,2,12,21,6,2,20,20,,3150,12,3118,20,2012,106310791,
106311000,311000,SUTTER ROSEVILLE MEDICAL CENTER,PLACER,Nonprofit - Corporation,General Acute Care Hospital,ONE MEDICAL PLAZA,ROSEVILLE,95661,300-499,NA,NA,Level II,Rocklin -- District 4,District 6,District 4,,GRANITE BAY WEST/ROSEVILLE,Urban,,,Non-Profit,Emergency - Basic,34375,25361,10,6898,6599,10450,8608,7372,6077,4372,3566,4373,1431,,1077,2193,6100,39,1486,190,48661,732,114,104,101,12,6,62,285,787,,57394,,149,,,13285,12247,2603,22147,9464,1602,205,1638,16,3959,725,3994,999,14747,2879,74,4074,1550,53,2898,5457,2384,12492,,,5112,330,442,29,455,22,275,583,43871,5790,346,1817,218,429,27,,59746,1073,56918,1755,6350,5804,1,306,741,842,1159,1663,1866,2194,3143,72,169,,300,301,733,141,25,10641,14,351,112,416,1933,525,14,157,7194,1442,11,0,0,0,0,0,1381,6819,285,2498,1172,117,140,2068,2009,399,738,1321,2056,210,312,255,14,150,1330,377,622,,9,28,930,121,1345,62,63,584,8190,209,76,421,81,21,1,35,16,,12155,295,11621,239,2012,106311000,
106314024,314024,KAISER FND HOSP - ROSEVILLE,PLACER,Nonprofit - Corporation,General Acute Care Hospital,1600 EUREKA ROAD,ROSEVILLE,95661,300-499,NA,NA,,Rocklin -- District 4,District 6,District 4,,GRANITE BAY WEST/ROSEVILLE,Urban,,,Non-Profit,Emergency - Basic,40388,31516,1,7163,7851,9110,7789,8146,8440,7815,6890,7466,1235,,2949,3086,7276,419,1159,1087,55929,122,391,83,278,63,55,,12,725,25,69166,777,1,15,192,6220,19527,758,40633,4767,1039,329,2922,18,3786,1177,3670,1226,17688,4821,118,4042,1523,78,2452,5608,2681,18726,,1,5769,303,774,33,308,166,521,751,52550,8411,335,1308,191,453,32,,71905,829,69933,1143,4196,3815,,214,265,347,565,993,1460,1742,2168,90,167,,309,262,585,52,16,6756,31,326,42,333,1344,42,1,122,4549,1252,,0,0,0,0,0,224,4836,16,2761,174,84,100,1666,1432,299,306,1773,877,103,169,119,10,47,623,133,236,1,9,24,465,45,892,5,11,662,5699,104,21,17,35,18,1,25,11,,8011,85,7857,69,2012,106314024,
106320859,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,Public - District,General Acute Care Hospital,500 1ST STREET,PORTOLA,96122,1-49,SMALL/RURAL,NA,,St. Helena -- District 1,District 1,District 1,,BECKWOURTH/CHILCOOT/CROCKER MOUNTAIN/DELLEKER/IRON HORSE/LAKE DAVIS/MAYBE/PORTOLA/VALLEY VIEW/VINTON,Frontier,SMALL/RURAL,,District,Emergency - Standby,1788,1259,,254,262,300,248,280,469,456,397,337,44,,10,10,189,19,1,7,2811,303,46,4,5,,,,4,2,3,2568,4,,107,1,832,1213,72,907,23,58,19,191,,249,97,135,68,771,157,11,268,13,,94,262,73,579,2,,294,26,72,2,19,2,38,39,2108,324,25,54,7,26,11,,3047,4,2995,48,168,127,,3,4,10,12,69,49,68,80,,,,,,16,,,276,3,44,4,6,6,1,,,198,36,,0,0,0,0,0,31,212,1,29,22,,3,47,31,21,15,15,23,8,2,5,3,17,61,21,23,,,,9,5,39,,2,5,227,1,1,1,3,,,,2,,295,,293,2,2012,106320859,
106320986,320986,PLUMAS DISTRICT HOSPITAL,PLUMAS,Public - District,General Acute Care Hospital,1065 BUCKS LAKE ROAD,QUINCY,95971,1-49,SMALL/RURAL,NA,,St. Helena -- District 1,District 1,District 1,,BUCKS LAKE/CROMBERG/EAST QUINCY/GREENHORN/KEDDIE/LAPORTE/LITTLE GRASS VALLEY/MEADOW VALLEY/QUINCY/SL,Frontier,SMALL/RURAL,,District,Emergency - Standby,1614,1522,,303,347,398,342,335,459,364,286,246,56,,16,50,87,81,48,3,2851,114,27,4,5,,,4,16,1,8,2897,48,12,,,599,809,126,868,734,33,5,124,,219,56,156,75,968,170,10,164,88,3,118,294,159,494,,,257,22,21,7,30,8,42,60,2076,453,27,63,13,47,10,,3136,2,3125,9,101,109,,7,3,11,13,30,42,51,51,,2,,,2,3,8,6,191,,6,,6,,4,2,,166,26,,0,0,0,0,0,24,141,2,34,9,2,1,29,48,11,16,10,19,4,7,2,,4,37,8,12,,,,14,1,1,,1,7,174,6,1,1,2,1,,,1,,210,4,206,,2012,106320986,
106321016,321016,SENECA HEALTHCARE DISTRICT,PLUMAS,Public - District,General Acute Care Hospital,130 BRENTWOOD DRIVE,CHESTER,96020,1-49,SMALL/RURAL,NA,Level IV,St. Helena -- District 1,District 1,District 1,,BAILEY CREEK/CANYONDAM/CHESTER/EASTSHORE/FOXWOOD/HAMILTON BRANCH/LAKE ALMANOR PENINSULA/LAKE ALMANOR,Frontier,SMALL/RURAL,,District,Emergency - Standby,1528,1438,,260,294,384,330,377,380,326,290,282,43,,5,33,98,44,15,48,2723,124,3,1,,,,11,,,9,2706,3,3,106,,654,770,149,976,417,21,8,129,,222,50,134,84,876,163,7,290,36,,66,326,121,433,,,299,7,32,9,19,1,4,84,1940,430,41,53,6,32,9,,2966,9,2944,13,70,82,,1,8,9,8,25,27,21,51,,2,,,1,77,,1,69,4,9,4,1,,6,,,108,24,,0,0,0,0,0,20,93,2,26,11,,2,26,17,3,17,11,9,3,6,5,,2,40,6,5,,,,11,1,6,,1,2,127,1,,1,,,,1,1,,152,2,150,,2012,106321016,
106331152,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,RIVERSIDE,Investor - Corporation,General Acute Care Hospital,800 SOUTH MAIN STREET,CORONA,92882,150-199,NA,NA,,Diamond -- District 42,District 60,District 31,,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,,,Investor,Emergency - Basic,21242,16597,,6404,4645,6005,5266,4765,3762,2299,1620,1727,1344,2,1135,2602,15980,77,2626,305,15114,513,496,81,2,20,2,,117,283,,36011,177,24,,113,12909,5259,984,10680,8007,1243,119,930,9,2337,497,2534,700,8796,2124,55,2303,1297,73,1159,4540,1638,7485,,,3075,140,356,21,377,60,125,442,28081,3472,193,999,200,250,48,,37839,740,32561,4538,3150,2548,,146,345,398,690,921,969,952,1115,46,116,,247,459,1819,340,28,2797,8,295,121,145,370,155,,1,3744,820,47,0,0,0,0,0,1073,2848,128,1107,542,89,124,1021,1098,309,298,592,354,104,118,141,3,85,728,114,507,,1,12,194,19,211,4,3,173,4999,23,3,5,31,12,,16,5,,5698,278,4714,706,2012,106331152,
106331164,331164,DESERT REGIONAL MEDICAL CENTER,RIVERSIDE,Investor - Corporation,General Acute Care Hospital,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,300-499,NA,NA,Level II,Rancho Palos Verdes -- District 36,District 42,District 28,,CATHEDRAL CITY SOUTHEAST/PALM DESERT NORTH/PALM SPRINGS SOUTH/RANCHO MIRAGE NORTH,Urban,,,Investor,Emergency - Comprehensive,26607,24470,2,7108,5072,7970,6463,6357,6536,4258,2975,2462,1878,,510,4081,19864,96,1245,342,24941,260,620,113,1,45,5,29,,1155,,48482,346,23,,,6159,9309,5570,23843,6198,1869,163,947,19,3115,626,3264,936,10650,2703,87,2413,4321,183,1689,5500,1959,10635,,,3460,119,558,26,653,30,310,588,39004,3914,228,1692,146,238,112,1,51079,217,46708,4154,4461,5267,,227,504,540,1010,1694,1902,1790,1714,185,162,,174,545,2240,190,34,6508,37,114,243,274,510,161,111,37,6346,1914,18,0,0,0,0,0,1768,4840,571,1851,698,68,132,2160,1490,349,512,388,1467,161,211,228,10,92,1027,235,1134,1,5,58,602,91,528,90,26,471,7231,108,35,386,61,42,3,39,15,,9728,45,9104,579,2012,106331164,
106331168,331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,Nonprofit - Corporation,General Acute Care Hospital,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,300-499,NA,NA,,Rancho Palos Verdes -- District 36,District 42,District 28,,BERMUDA DUNES SOUTH/INDIAN WELLS/LA QUINTA WEST/PALM DESERT/RANCHO MIRAGE CENTRAL AND SOUTH,Urban,,,Non-Profit,Emergency - Basic,28635,23170,,6390,4466,5959,5002,5009,5378,5642,6006,6523,1430,,373,1373,18106,91,1491,367,30004,301,425,102,10,27,1,,,249,83,50390,149,68,,,13450,15401,1997,14019,6938,766,143,2020,14,2737,548,3308,737,10876,3568,92,2836,1040,28,1329,5337,1755,14668,3,,4375,141,455,24,339,6,342,690,39680,4383,190,820,63,276,21,,51805,68,46682,5055,6709,6870,,165,415,500,882,1512,2426,3083,4480,34,82,,100,261,2467,130,37,10564,20,217,137,339,1109,424,,91,8815,2439,8,0,0,0,0,0,1325,8660,162,2859,573,35,157,3186,2301,554,716,929,1394,293,438,353,8,186,1321,290,1405,,7,6,911,38,1181,6,42,566,10480,154,20,20,52,40,3,35,31,,13579,41,12534,1004,2012,106331168,
106331194,331194,HEMET VALLEY MEDICAL CENTER,RIVERSIDE,Investor - Limited Liability Company,General Acute Care Hospital,1117 EAST DEVONSHIRE,HEMET,92543,300-499,NA,NA,,Rancho Palos Verdes -- District 36,District 42,District 23,,EAST HEMET/HEMET/VALLE VISTA,Urban,,,Investor,Emergency - Basic,22084,16565,2,4947,4168,5938,4664,4571,4380,3009,2547,3174,1253,,,4730,11551,107,635,89,21539,869,623,150,35,22,,38,127,404,,36151,221,11,,,16726,9440,758,5088,6639,1066,143,1518,10,2675,796,2299,1018,9113,2058,59,2685,1118,90,1643,4195,1671,6494,,,3033,231,512,25,594,17,229,432,28610,3580,186,790,162,199,50,1,38651,39,36891,1721,4338,3256,,70,224,281,515,1045,1403,1615,2434,1,6,,78,436,1483,36,10,5529,22,490,235,314,1138,52,4,90,3556,1714,1,0,0,0,0,0,1135,5580,94,510,275,69,130,1779,1148,353,499,640,753,117,170,167,7,96,1058,148,455,,4,1,512,86,505,9,9,274,5959,128,7,20,47,16,1,12,9,,7594,26,7206,362,2012,106331194,
106331216,331216,JOHN F KENNEDY MEMORIAL HOSPITAL,RIVERSIDE,Investor - Corporation,General Acute Care Hospital,47111 MONROE STREET,INDIO,92201,150-199,NA,NA,,Rancho Palos Verdes -- District 36,District 56,District 28,,ARABIA/COACHELLA/DESERT BEACH/FLOWING WELLS/INDIO SOUTH/LA QUINTA EAST/MECCA/OASIS/THERMAL,Rural,,,Investor,Emergency - Basic,15621,14615,,5796,4106,4829,3813,3249,2799,1951,1280,877,1536,,199,971,21365,22,67,68,7544,464,2404,68,,5,,,,717,,26375,190,12,,1,2875,3918,1252,15221,6970,1143,75,700,9,1415,499,1380,784,7193,1221,39,1814,1409,109,1539,3121,1252,6533,1,,2273,104,164,13,645,40,184,667,21906,2838,169,697,201,186,149,,30236,56,23953,6227,2364,2215,,179,321,335,421,693,673,766,723,187,281,,37,127,2786,4,7,1610,8,164,172,133,226,38,46,,3139,648,13,0,0,0,0,0,1326,1571,105,1158,419,146,59,735,853,269,209,329,390,65,45,118,10,60,696,124,423,1,1,46,233,50,321,8,72,215,3505,67,6,9,28,24,1,33,7,,4579,9,3405,1165,2012,106331216,
106331288,331288,PALO VERDE HOSPITAL,RIVERSIDE,Public - District,General Acute Care Hospital,250 NORTH FIRST STREET,BLYTHE,92225,50-99,SMALL/RURAL,NA,,Rancho Palos Verdes -- District 36,District 56,District 28,,BLYTHE,Rural,SMALL/RURAL,,District,Emergency - Standby,4804,4785,1,1033,994,1437,1315,1405,1293,906,597,350,260,,34,1096,3534,15,204,7,4700,339,239,20,,,,,364,120,7,8477,9,7,,8,2939,1914,955,2242,1540,158,38,400,3,646,184,445,220,2265,603,19,764,414,9,372,1031,429,1590,,,629,68,92,3,169,1,43,227,7063,924,62,219,24,52,14,,9590,11,9059,520,349,446,,24,61,72,97,140,134,139,110,5,13,,,83,224,92,,394,2,61,32,14,9,7,2,3,522,53,92,0,0,0,0,0,136,316,90,177,76,13,22,114,177,66,49,45,44,5,12,19,1,4,132,47,44,,,1,19,5,25,6,1,24,685,8,2,3,6,3,1,5,2,,795,,734,61,2012,106331288,
106331293,331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,Nonprofit - Corporation,General Acute Care Hospital,3865 JACKSON STREET,RIVERSIDE,92503,150-199,NA,NA,,Redlands -- District 41,District 60,District 31,,CASABLANCA/RIVERSIDE CENTRAL,Urban,,,Non-Profit,Emergency - Basic,20388,15872,1,7128,4929,6344,4940,4340,3258,1677,998,882,1765,,529,2723,18545,72,955,,13437,523,1521,81,13,6,,4,1,46,2,33983,81,,,,18622,3564,1503,4565,8007,1293,168,761,14,3051,482,2111,728,7774,2078,61,2454,2002,142,1362,5262,1681,4837,,,2344,84,120,10,376,2,156,417,27822,3916,171,556,73,183,31,,36261,333,30743,5185,2949,2180,,146,271,381,603,883,968,831,866,83,97,,143,459,1966,98,,2454,9,247,201,172,483,47,66,,2881,1031,1,0,0,0,0,0,1505,2447,26,663,488,113,86,882,940,234,341,498,302,72,71,103,1,65,821,122,448,,4,26,172,37,149,3,5,109,4550,46,4,2,35,3,1,9,3,1,5129,33,4383,713,2012,106331293,
106331312,331312,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,Investor - Partnership,General Acute Care Hospital,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,300-499,NA,NA,Level II,Redlands -- District 41,District 61,District 31,,EASTSIDE/FAIRMONT PARK/RIVERSIDE DOWNTOWN/RUBIDOUX/UNIVERSITY,Urban,,,Investor,Emergency - Basic,40916,29323,1,9580,8031,14431,9930,9002,7346,4057,2644,2848,2371,,1454,8734,34459,88,1321,387,23797,204,776,114,45,24,10,96,790,392,5,67303,277,23,,181,6152,10229,25454,12888,15517,3903,245,1281,8,3027,717,3524,1718,15203,3120,86,5027,3816,143,2277,6888,2686,16570,,1,4640,234,619,37,1119,113,182,778,52869,6129,315,2556,185,337,126,1,70240,320,64606,5314,7965,6392,1,428,1502,1246,1498,2324,2363,2174,2583,118,122,,363,1632,4812,830,65,6644,12,266,306,502,1072,300,26,54,9563,2248,21,0,0,0,0,0,3474,6537,434,2674,1239,1291,271,3002,2086,549,737,946,1739,261,307,274,19,138,1241,221,1215,,6,55,785,73,924,124,52,564,11026,213,46,368,81,51,3,22,26,,14358,96,12926,1336,2012,106331312,
106331326,331326,SAN GORGONIO MEMORIAL HOSPITAL,RIVERSIDE,Public - District,General Acute Care Hospital,600 HIGHLAND SPRINGS AVENUE,BANNING,92220,50-99,SMALL/RURAL,NA,,Rancho Palos Verdes -- District 36,District 42,District 23,,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Rural,SMALL/RURAL,,District,Emergency - Basic,16919,13371,,4586,4085,5021,3879,3161,2909,1928,1710,2020,991,,632,2985,10611,325,569,,15168,1026,573,58,10,10,,1,,,2,28055,246,309,,,12428,8770,414,2975,5703,749,148,1010,9,2442,418,1705,985,6341,1935,76,1671,1489,70,1110,3920,1289,4922,,1,2060,111,332,8,368,22,86,399,23183,2846,157,513,86,109,10,,30290,69,29282,939,1757,1437,,38,116,135,248,449,522,715,965,6,,,93,192,613,2,,2274,20,206,82,92,376,1,37,8,1797,587,8,0,0,0,0,0,480,1775,55,675,209,28,52,861,531,113,161,166,101,52,44,46,7,13,464,59,490,,,6,91,15,79,1,1,80,2872,14,,3,16,3,,8,11,,3194,11,3065,118,2012,106331326,
106334018,334018,MENIFEE VALLEY MEDICAL CENTER,RIVERSIDE,Investor - Corporation,General Acute Care Hospital,28400 MCCALL BOULEVARD,SUN CITY,92585,50-99,NA,NA,,Diamond -- District 42,District 67,District 23,,CANYON LAKE/PERRIS/QUAIL VALLEY/ROMOLAND/SUN CITY/WINCHESTER,Urban,,,Investor,Emergency - Basic,7562,5845,,1495,1490,1816,1672,1519,1488,1118,1116,1443,250,,,1232,4267,22,244,13,7629,448,137,71,11,17,,13,29,,,12464,53,162,,2,4577,4040,343,2233,2214,234,99,566,,961,366,799,269,3428,672,26,772,325,1,671,1390,531,2295,2,,1105,75,217,3,136,5,50,186,9641,1479,98,280,61,66,5,,13407,12,12646,749,1603,1188,,15,84,90,156,304,438,658,1046,,,,40,171,511,22,5,2037,5,221,91,80,432,15,2,40,1414,496,,0,0,0,0,0,313,2121,40,229,88,4,52,802,413,108,237,149,254,50,81,33,1,47,359,49,152,,,,202,27,108,,9,68,2288,57,1,4,17,4,,5,1,,2791,9,2609,173,2012,106334018,
106334025,334025,KAISER FND HOSP - RIVERSIDE,RIVERSIDE,Nonprofit - Corporation,General Acute Care Hospital,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,200-299,NA,NA,,Redlands -- District 41,District 60,District 31,,ARLINGTON/CORONA EAST/HOME GARDENS/LA SIERRA/RIVERSIDE SOUTHWEST,Urban,,,Non-Profit,Emergency - Basic,19134,14963,,3529,3671,4828,4027,4505,4348,3563,2712,2125,789,,1224,4368,10945,122,1261,1587,14590,138,234,44,191,35,117,7,5,602,3,32540,94,1,1,85,2990,7107,190,20974,2836,711,173,1444,7,2516,633,2107,664,6590,2086,80,1993,1029,98,1975,2547,901,8543,,,2038,120,478,15,216,3,210,300,27147,2339,158,758,109,182,24,,34097,385,31051,2661,2490,2245,,108,224,249,462,754,975,1018,883,13,49,,210,561,1082,61,23,2775,23,224,47,145,1050,32,1,24,2732,480,,0,0,0,0,0,133,2557,4,1925,116,48,146,1033,832,246,341,631,375,66,119,100,5,68,455,67,192,2,5,4,195,30,380,1,6,259,3774,49,5,14,13,3,,5,1,,4735,57,4348,330,2012,106334025,
106334048,334048,KAISER FND HOSPITAL - MORENO VALLEY,RIVERSIDE,Nonprofit - Corporation,General Acute Care Hospital,27300 IRIS AVENUE,MORENO VALLEY,92555,100-149,NA,NA,,Redlands -- District 41,District 61,District 31,,BANNING/BEAUMONT/CABIZON/CALIMESA/CHERRY VALLEY,Rural,,,Non-Profit,Emergency - Basic,17071,11529,,5540,4272,4950,3801,2997,2438,1662,1115,743,1082,,594,8470,12319,37,939,110,6131,382,200,22,28,8,8,9,3,116,1,27710,40,,31,42,10952,3390,383,10110,3765,938,120,590,12,1364,431,2114,350,5703,2050,53,1604,537,39,609,3751,1070,7265,,,1784,104,381,15,211,6,121,404,22242,2531,101,514,42,141,3,,28600,110,25829,2661,1371,1030,,60,201,228,289,378,426,419,388,1,11,,110,643,767,34,3,842,2,250,46,41,223,14,2,12,1631,182,,0,0,0,0,0,359,1185,22,701,134,52,59,478,535,158,144,201,103,34,27,39,1,28,326,47,168,,,1,61,13,124,1,2,77,2088,13,1,6,9,2,,4,,,2401,23,2075,303,2012,106334048,
