This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"196486","PLYMOUTH",-70.6667,41.9500,27,"COOP","17945"
"196681","PROVINCETOWN",-70.1833,42.0500,6,"COOP","17949"
"196783","READING",-71.1333,42.5167,27,"COOP","17953"
"196938","ROCHESTER",-70.9167,41.7833,18,"COOP","17955"
"198367","TAUNTON",-71.0667,41.9000,6,"COOP","17993"
"198573","TULLY LAKE",-72.2167,42.6333,210,"COOP","17998"
"198757","WALPOLE 2",-71.2500,42.1667,50,"COOP","18003"
"199316","WEST MEDWAY",-71.4333,42.1333,64,"COOP","18025"
"200032","ADRIAN 2 NNE",-84.0167,41.9167,243,"COOP","18051"
"200089","ALBERTA FORD",-88.4833,46.6500,400,"COOP","18054"
"200128","ALLEGAN 5 NE",-85.7833,42.5833,229,"COOP","18060"
"200146","ALMA",-84.6667,43.3833,232,"COOP","18062"
"200159","ALMONT",-83.0333,42.9167,251,"COOP","18064"
"200230","ANN ARBOR UN",-83.7167,42.3000,274,"COOP","18074"
"200417","BAD AXE",-83.0000,43.8167,218,"COOP","18085"
"200446","BALDWIN",-85.8500,43.9000,256,"COOP","18087"
"200552","BATTLE CREEK",-85.2667,42.3667,283,"COOP","18093"
"200647","BEECHWOOD 7",-88.8833,46.1833,506,"COOP","18103"
"200710","BENTON HARBO",-86.4333,42.1333,191,"COOP","18107"
"200718","BERGLAND DAM",-89.5500,46.5833,397,"COOP","18109"
"200779","BIG RAPIDS W",-85.4833,43.7000,283,"COOP","18117"
"200864","BLOOMINGDALE",-85.9667,42.3833,221,"COOP","18123"
"200925","BOYNE FALLS",-84.9167,45.1667,224,"COOP","18128"
"201299","CARO REGIONA",-83.4000,43.4500,204,"COOP","18153"
"201439","CHAMPION VAN",-87.9833,46.5167,477,"COOP","18166"
"201476","CHARLOTTE",-84.8333,42.5500,275,"COOP","18170"
"201486","CHATHAM EXP",-86.9167,46.3333,265,"COOP","18172"
"201492","CHEBOYGAN",-84.4667,45.6500,180,"COOP","18173"
"201675","COLDWATER ST",-85.0000,41.9500,299,"COOP","18181"
"201780","COPPER HARBO",-87.8667,47.4667,191,"COOP","18196"
"201800","CORNELL 4 WS",-87.3000,45.8833,268,"COOP","18197"
"201896","CROSS VILLAG",-85.0333,45.6333,216,"COOP","18204"
"202015","DEARBORN",-83.2333,42.3167,184,"COOP","18221"
"202094","DETOUR VILLA",-83.9000,46.0000,181,"COOP","18228"
"202250","DOWAGIAC 1 W",-86.1333,41.9833,224,"COOP","18241"
"202298","DUNBAR FORES",-84.2333,46.3167,183,"COOP","18247"
"202381","EAST JORDAN",-85.1333,45.1500,180,"COOP","18257"
"202395","EAST LANSING",-84.4833,42.6667,268,"COOP","18261"
"202423","EAST TAWAS",-83.5000,44.2833,178,"COOP","18263"
"202445","EAU CLAIRE 4",-86.2500,42.0167,265,"COOP","18266"
"202631","ESSEXVILLE",-83.8667,43.6167,180,"COOP","18278"
"202671","EVART",-85.2667,43.9000,305,"COOP","18279"
"202737","FAYETTE 4 SW",-86.7167,45.6667,227,"COOP","18284"
"202984","FRANKFORT 2",-86.2000,44.6500,264,"COOP","18304"
"203096","GAYLORD",-84.6667,45.0333,411,"COOP","18314"
"203290","GRAND HAVEN",-86.2167,43.0667,189,"COOP","18330"
"203391","GRAYLING",-84.7000,44.6500,347,"COOP","18346"
"203429","GREENVILLE 2",-85.2500,43.2000,268,"COOP","18353"
"203477","GROSSE POINT",-82.9000,42.3833,175,"COOP","18355"
"203504","GULL LAKE BI",-85.4000,42.4000,271,"COOP","18359"
"203529","HALE LOUD DA",-83.7167,44.4667,248,"COOP","18364"
"203585","HARBOR BEACH",-82.6333,43.8333,183,"COOP","18373"
"203632","HART",-86.3500,43.6833,213,"COOP","18380"
"203661","HASTINGS",-85.2833,42.6500,250,"COOP","18383"
"203744","HERMAN",-88.3500,46.6667,530,"COOP","18387"
"203823","HILLSDALE",-84.6333,41.9333,329,"COOP","18393"
"203932","HOUGHTON LAK",-84.8833,44.3167,346,"COOP","18405"
"204078","IONIA 1 WNW",-85.0667,42.9833,227,"COOP","18422"
"204090","IRON MTN-KIN",-88.0833,45.7833,323,"COOP","18424"
"204104","IRONWOOD",-90.1833,46.4667,436,"COOP","18426"
"204328","KENTON",-88.8833,46.4833,356,"COOP","18443"
"204502","LAKE CITY EX",-85.2000,44.3167,378,"COOP","18452"
"204655","LAPEER",-83.3500,43.0500,264,"COOP","18459"
"204954","LUDINGTON 4",-86.4000,43.9000,210,"COOP","18478"
"204967","LUPTON 1 S",-84.0167,44.4167,275,"COOP","18484"
"205065","MANISTEE 3 S",-86.2833,44.2167,204,"COOP","18494"
"205073","MANISTIQUE",-86.2500,45.9500,176,"COOP","18497"
"205097","MAPLE CITY",-85.8500,44.8500,223,"COOP","18501"
"205434","MIDLAND",-84.2167,43.6167,195,"COOP","18535"
"205450","MILAN 4 ESE",-83.6167,42.0667,204,"COOP","18539"
"205452","MILFORD GM P",-83.7000,42.5833,302,"COOP","18541"
"205531","MIO HYDRO PL",-84.1333,44.6667,293,"COOP","18544"
"205558","MONROE",-83.4000,41.9167,180,"COOP","18548"
"205567","MONTAGUE 4 N",-86.4167,43.4667,198,"COOP","18550"
"205637","MOTT ISLAND",-88.5500,48.1000,186,"COOP","18562"
"205662","MOUNT PLEASA",-84.7667,43.5833,244,"COOP","18570"
"205690","MUNISING",-86.6667,46.4167,207,"COOP","18573"
"205816","NEWBERRY STA",-85.5000,46.3333,267,"COOP","18592"
"206158","OLD MISSION",-85.5000,44.9167,198,"COOP","18616"
"206184","ONAWAY STATE",-84.2333,45.4333,210,"COOP","18619"
"206220","ONTONAGON 6",-89.2000,46.8333,241,"COOP","18625"
"206300","OWOSSO 3 NNW",-84.1833,43.0333,226,"COOP","18636"
"206507","PETOSKEY",-84.9833,45.3667,186,"COOP","18651"
"206658","PONTIAC STAT",-83.3000,42.6500,289,"COOP","18663"
"206680","PORT HURON",-82.4167,42.9833,180,"COOP","18669"
"207094","ROGERS CITY",-83.8167,45.4167,187,"COOP","18697"
"207190","RUDYARD 4 N",-84.6167,46.2833,229,"COOP","18706"
"207253","SAINT CHARLE",-84.1667,43.3000,183,"COOP","18714"
"207274","ST IGNACE MA",-84.7167,45.8500,183,"COOP","18718"
"207277","ST JAMES 2 S",-85.5167,45.7167,194,"COOP","18720"
"207280","ST JOHNS",-84.5500,43.0167,226,"COOP","18721"
"207350","SANDUSKY",-82.8333,43.4167,236,"COOP","18730"
"207690","SOUTH HAVEN",-86.2833,42.4000,189,"COOP","18762"
"207812","STAMBAUGH 2",-88.6167,46.0500,475,"COOP","18774"
"207820","STANDISH 5 S",-84.0333,43.9500,197,"COOP","18775"
"207867","STEPHENSON 8",-87.7500,45.4500,216,"COOP","18782"
"208043","TAHQUAMENON",-85.2333,46.6000,227,"COOP","18795"
"208184","THREE RIVERS",-85.6333,41.9333,247,"COOP","18802"
"208293","TROUT LAKE",-85.0167,46.2000,256,"COOP","18812"
"208417","VANDERBILT 1",-84.4500,45.1667,282,"COOP","18823"
"208680","WATERSMEET",-89.1667,46.2833,489,"COOP","18840"
"208800","WEST BRANCH",-84.2000,44.2500,270,"COOP","18852"
"208920","WHITEFISH PO",-84.9833,46.7500,184,"COOP","18857"
"210018","ADA",-96.5167,47.3000,276,"COOP","18882"
"210050","AGASSIZ REFU",-95.9833,48.3000,348,"COOP","18883"
"210059","AITKIN 2 E",-93.7000,46.5333,370,"COOP","18885"
"210075","ALBERT LEA 3",-93.4167,43.6167,392,"COOP","18887"
"210252","ARGYLE 4 E",-96.7333,48.3333,265,"COOP","18901"
"210287","ARTICHOKE LA",-96.1333,45.3667,329,"COOP","18902"
"210355","AUSTIN 3 S",-93.0000,43.6167,370,"COOP","18905"
"210515","BAUDETTE",-94.6167,48.7167,328,"COOP","18912"
"210667","BENSON",-95.6000,45.3167,317,"COOP","18921"
"210939","BRAINERD",-94.2000,46.3667,360,"COOP","18935"
"210989","BRIMSON 1 E",-91.8500,47.2667,462,"COOP","18940"
"211063","BROWNS VALLE",-96.8333,45.6167,300,"COOP","18941"
"211107","BUFFALO",-93.8833,45.1833,305,"COOP","18944"
"211198","CALEDONIA",-91.5000,43.6333,358,"COOP","18946"
"211227","CAMBRIDGE ST",-93.2333,45.5667,293,"COOP","18947"
"211245","CAMPBELL 1 S",-96.4167,46.0833,296,"COOP","18948"
"211263","CANBY",-96.2833,44.7167,379,"COOP","18950"
"211374","CASS LAKE",-94.6167,47.3833,414,"COOP","18956"
"211390","CEDAR",-93.2833,45.3167,276,"COOP","18957"
"211465","CHASKA",-93.5833,44.8000,219,"COOP","18961"
"211630","CLOQUET",-92.5167,46.7000,386,"COOP","18968"
"211691","COLLEGEVILLE",-94.4000,45.5833,373,"COOP","18971"
"211776","COOK 18 W",-93.0667,47.8667,401,"COOP","18975"
"211891","CROOKSTON NW",-96.6167,47.8000,271,"COOP","18983"
"212088","DELANO",-93.7833,45.0500,283,"COOP","18992"
"212142","DETROIT LAKE",-95.8500,46.8333,419,"COOP","18994"
"212645","EVELETH WAST",-92.5667,47.4667,440,"COOP","19016"
"212698","FAIRMONT",-94.4667,43.6333,362,"COOP","19018"
"212721","FARIBAULT",-93.2667,44.3000,287,"COOP","19020"
"212737","FARMINGTON 3",-93.1833,44.6667,299,"COOP","19022"
"212768","FERGUS FALLS",-96.1000,46.2833,381,"COOP","19024"
"212842","FLOODWOOD 4",-92.9167,47.0000,381,"COOP","19028"
"212881","FOREST LAKE",-92.9333,45.3167,276,"COOP","19029"
"212916","FOSSTON 1 E",-95.7333,47.5667,399,"COOP","19032"
"213076","GAYLORD",-94.2167,44.5500,310,"COOP","19039"
"213104","GEORGETOWN 1",-96.7833,47.0833,270,"COOP","19040"
"213174","GLENWOOD 2 W",-95.4167,45.6667,366,"COOP","19042"
"213282","GRAND MARAIS",-90.3500,47.7333,230,"COOP","19048"
"213290","GRAND MEADOW",-92.5667,43.7000,411,"COOP","19049"
"213303","GRAND RAPIDS",-93.5000,47.2333,399,"COOP","19053"
"213411","GULL LAKE DA",-94.3500,46.4167,370,"COOP","19058"
"213417","GUNFLINT LAK",-90.8833,48.1667,439,"COOP","19059"
"213455","HALLOCK",-96.9500,48.7667,250,"COOP","19061"
"213793","HINCKLEY",-92.9333,46.0167,315,"COOP","19082"
"213962","HUTCHINSON 1",-94.3667,44.9167,334,"COOP","19091"
"214103","ISLE 8 N",-93.5167,46.2500,393,"COOP","19101"
"214106","ITASCA UNIV",-95.2000,47.2167,454,"COOP","19102"
"214213","KARLSTAD",-96.5167,48.5833,321,"COOP","19106"
"214534","LAKE WILSON",-95.9500,44.0000,509,"COOP","19122"
"214546","LAMBERTON SW",-95.3167,44.2500,349,"COOP","19124"
"214652","LEECH LAKE D",-94.2167,47.2500,397,"COOP","19128"
"214778","LITCHFIELD",-94.5333,45.1167,345,"COOP","19133"
"214793","LITTLE FALLS",-94.3500,45.9833,341,"COOP","19134"
"214861","LONG PRAIRIE",-94.8500,45.9833,393,"COOP","19138"
"214937","LUVERNE",-96.2000,43.6667,457,"COOP","19142"
"214994","MADISON SEWA",-96.1667,45.0000,329,"COOP","19145"
"215012","MAHNOMEN 1 W",-95.9833,47.3167,366,"COOP","19146"
"215073","MANKATO",-94.0167,44.1500,255,"COOP","19148"
"215175","MARCELL",-93.6500,47.6833,411,"COOP","19156"
"215204","MARSHALL",-95.7667,44.4667,351,"COOP","19157"
"215325","MELROSE",-94.8167,45.6667,369,"COOP","19163"
"215392","MILACA 1 ENE",-93.6667,45.8000,333,"COOP","19164"
"215400","MILAN 1 NW",-95.9333,45.1333,311,"COOP","19165"
"215563","MONTEVIDEO 1",-95.7500,44.9333,300,"COOP","19179"
"215598","MOOSE LAKE 1",-92.7500,46.4500,339,"COOP","19185"
"215615","MORA",-93.3000,45.8833,302,"COOP","19187"
"215638","MORRIS WC EX",-95.8833,45.5833,335,"COOP","19188"
"215842","NEW LONDON",-94.9333,45.3000,378,"COOP","19195"
"215887","NEW ULM",-94.4500,44.3000,262,"COOP","19198"
"216148","OKLEE",-95.8500,47.8333,351,"COOP","19209"
"216152","OLIVIA",-94.9833,44.7833,329,"COOP","19210"
"216276","OTTERTAIL",-95.5667,46.4167,415,"COOP","19221"
"216287","OWATONNA",-93.2333,44.1000,351,"COOP","19222"
"216547","PINE RIVER D",-94.1167,46.6667,381,"COOP","19232"
"216565","PIPESTONE",-96.3167,44.0167,520,"COOP","19233"
"216612","POKEGAMA DAM",-93.5833,47.2500,390,"COOP","19236"
"216654","PRESTON",-92.0833,43.6667,283,"COOP","19238"
"216787","RED LAKE FAL",-96.2833,47.8833,307,"COOP","19245"
"217087","ROSEAU 1 E",-95.7333,48.8500,319,"COOP","19269"
"217107","ROSEMOUNT AG",-93.1000,44.7167,290,"COOP","19271"
"217326","ST JAMES WAS",-94.6167,43.9833,329,"COOP","19282"
"217377","ST PAUL",-93.0833,44.9667,279,"COOP","19286"
"217405","ST PETER 2 S",-93.9667,44.3000,259,"COOP","19290"
"217460","SANDY LAKE D",-93.3167,46.8000,376,"COOP","19292"
"217502","SANTIAGO 3 E",-93.7667,45.5500,311,"COOP","19293"
"217907","SPRINGFIELD",-94.9833,44.2500,325,"COOP","19304"
"218025","STEWART",-94.5000,44.7333,317,"COOP","19311"
"218037","STILLWATER 1",-92.7833,45.0333,217,"COOP","19312"
"218227","THEILMAN",-92.2000,44.3000,225,"COOP","19318"
"218247","THIEF RIVER",-96.1667,48.1333,338,"COOP","19321"
"218254","THORHULT 1 S",-95.2500,48.2167,378,"COOP","19323"
"218311","TOWER 3 S",-92.2833,47.7500,445,"COOP","19327"
"218323","TRACY",-95.6167,44.2333,428,"COOP","19328"
"218419","TWO HARBORS",-91.6667,47.0167,191,"COOP","19333"
"218429","TYLER 3 N",-96.1333,44.3167,518,"COOP","19335"
"218450","UNIV OF MINN",-93.1833,44.9833,296,"COOP","19336"
"218477","VADNAIS LAKE",-93.1000,45.0500,271,"COOP","19338"
"218579","WADENA 3 S",-95.1500,46.4000,423,"COOP","19343"
"218618","WALKER AH GW",-94.5833,47.0667,430,"COOP","19345"
"218679","WARROAD",-95.3167,48.9167,326,"COOP","19350"
"218692","WASECA EXPER",-93.5167,44.0667,351,"COOP","19352"
"218907","WHEATON",-96.4833,45.8000,311,"COOP","19360"
"219004","WILLMAR STAT",-95.0167,45.1333,344,"COOP","19370"
"219033","WINDOM",-95.1000,43.8667,419,"COOP","19372"
"219046","WINNEBAGO",-94.1667,43.7667,338,"COOP","19373"
"219059","WINNIBIGOSHI",-94.0500,47.4333,393,"COOP","19374"
"219067","WINONA",-91.6333,44.0500,198,"COOP","19375"
"219101","WINTON POWER",-91.7667,47.9333,408,"COOP","19381"
"219168","WORTHINGTON",-95.6833,43.6333,518,"COOP","19385"
"219170","WORTHINGTON",-95.5833,43.6500,479,"COOP","19386"
"219173","WRIGHT 4 NW",-93.0667,46.7167,395,"COOP","19387"
"219249","ZUMBROTA",-92.6667,44.3000,300,"COOP","19394"
"220021","ABERDEEN",-88.5500,33.8333,63,"COOP","19396"
"220488","BATESVILLE 2",-89.9833,34.3000,67,"COOP","19416"
"220521","BAY ST LOUIS",-89.5833,30.3667,9,"COOP","19418"
"220660","BELZONI",-90.4833,33.2000,34,"COOP","19424"
"220955","BOONEVILLE",-88.5667,34.6667,149,"COOP","19431"
"221094","BROOKHAVEN C",-90.4500,31.5500,130,"COOP","19434"
"221111","BROOKSVILLE",-88.5667,33.2500,89,"COOP","19437"
"221314","CALHOUN CITY",-89.3333,33.9167,87,"COOP","19445"
"221389","CANTON",-90.0333,32.6000,69,"COOP","19446"
"221489","CARTHAGE 3 S",-89.5667,32.7167,113,"COOP","19448"
"221606","CHARLESTON 1",-90.0500,34.0167,73,"COOP","19452"
"221707","CLARKSDALE",-90.5667,34.2000,52,"COOP","19455"
"221743","CLEVELAND 3",-90.7167,33.8000,43,"COOP","19459"
"221852","COLLINS",-89.5667,31.6333,88,"COOP","19463"
"221865","COLUMBIA",-89.8333,31.2500,47,"COOP","19467"
"221880","COLUMBUS LUX",-88.4000,33.5167,43,"COOP","19471"
"221962","CORINTH CITY",-88.5167,34.9167,129,"COOP","19473"
"222094","CRYSTAL SPRI",-90.3667,31.9667,148,"COOP","19478"
"222385","D LO 2 SW",-89.9333,31.9500,102,"COOP","19486"
"222896","EUPORA 2 E",-89.2333,33.5500,134,"COOP","19498"
"223107","FOREST 3 S",-89.4833,32.3167,146,"COOP","19504"
"223208","FULTON 3 W",-88.4500,34.2667,107,"COOP","19509"
"223605","GREENVILLE",-91.0183,33.3928,40,"COOP","19516"
"223671","GULFPORT NAV",-89.1333,30.3833,11,"COOP","19528"
"223887","HATTIESBURG",-89.3000,31.3167,49,"COOP","19530"
"223920","HAZLEHURST 4",-90.4500,31.8167,106,"COOP","19534"
"223975","HERNANDO",-90.0000,34.8333,111,"COOP","19536"
"224001","HICKORY FLAT",-89.1833,34.6167,122,"COOP","19538"
"224173","HOLLY SPRING",-89.4333,34.8167,147,"COOP","19542"
"224377","INDEPENDENCE",-89.8000,34.7333,105,"COOP","19544"
"224702","KIPLING",-88.6333,32.6833,96,"COOP","19553"
"224776","KOSCIUSKO",-89.6000,33.0500,125,"COOP","19555"
"224939","LAUREL",-89.1167,31.6833,69,"COOP","19566"
"225062","LEXINGTON 2",-90.0667,33.1333,96,"COOP","19569"
"225070","LIBERTY 5 W",-90.8833,31.1667,105,"COOP","19570"
"225247","LOUISVILLE",-89.0667,33.1333,177,"COOP","19574"
"225361","MACON 2 E",-88.5333,33.1000,52,"COOP","19581"
"225704","MEADVILLE",-90.8833,31.4667,105,"COOP","19597"
"225789","MERRILL",-88.7167,30.9833,15,"COOP","19602"
"225897","MINTER CITY",-90.2833,33.7500,45,"COOP","19604"
"225987","MONTICELLO",-90.1000,31.5500,67,"COOP","19606"
"226009","MOORHEAD",-90.5167,33.4500,36,"COOP","19609"
"226177","NATCHEZ",-91.3833,31.5500,59,"COOP","19614"
"226308","NEWTON EXP S",-89.0833,32.3333,106,"COOP","19617"
"226476","OAKLEY EXP S",-90.5167,32.2000,62,"COOP","19620"
"226562","ONWARD",-90.9333,32.7167,30,"COOP","19628"
"226718","PASCAGOULA 3",-88.4833,30.4000,3,"COOP","19638"
"226894","PHILADELPHIA",-89.1333,32.7667,126,"COOP","19647"
"226921","PICAYUNE",-89.7000,30.5167,18,"COOP","19650"
"226926","PICKENS",-89.9833,32.8833,68,"COOP","19652"
"227111","PONTOTOC EXP",-89.0000,34.1500,123,"COOP","19658"
"227132","PORT GIBSON",-91.0000,31.9667,37,"COOP","19660"
"227252","QUITMAN 1 N",-88.7167,32.0667,91,"COOP","19664"
"227444","RICHTON 3 SS",-88.9000,31.3000,50,"COOP","19668"
"227467","RIPLEY",-88.9500,34.7333,158,"COOP","19671"
"227560","ROLLING FORK",-90.8833,32.9000,32,"COOP","19674"
"227840","SAUCIER EXP",-89.0500,30.6333,70,"COOP","19692"
"228374","STATE UNIVER",-88.7833,33.4667,56,"COOP","19705"
"228445","STONEVILLE E",-90.9167,33.4333,39,"COOP","19709"
"228998","TUNICA 2",-90.3833,34.6833,58,"COOP","19723"
"229048","TYLERTOWN 2",-90.1833,31.1167,134,"COOP","19730"
"229079","UNIVERSITY",-89.5333,34.3833,116,"COOP","19734"
"229173","VERONA EXPER",-88.7167,34.2000,99,"COOP","19742"
"229216","VICKSBURG MI",-90.8500,32.3500,79,"COOP","19744"
"229400","WATER VALLEY",-89.6333,34.1667,116,"COOP","19754"
"229426","WAVELAND",-89.3833,30.3000,2,"COOP","19755"
"229439","WAYNESBORO 2",-88.6667,31.6833,61,"COOP","19756"
"229743","WINONA 5 E",-89.6333,33.4833,119,"COOP","19772"
"229793","WOODVILLE 4",-91.2333,31.1000,122,"COOP","19774"
"229860","YAZOO CITY 5",-90.3833,32.9000,33,"COOP","19777"
"230143","AMITY 5 WNW",-94.4667,39.8833,323,"COOP","19790"
"230164","ANDERSON",-94.4333,36.6500,320,"COOP","19793"
"230204","APPLETON CIT",-94.0333,38.2000,244,"COOP","19796"
"230224","ARCADIA",-90.6167,37.5833,293,"COOP","19797"
"230608","BETHANY",-94.0500,40.2500,289,"COOP","19814"
"230817","BOONVILLE",-92.7500,38.9667,204,"COOP","19828"
"230856","BOWLING GREE",-91.1833,39.3667,216,"COOP","19832"
"230980","BROOKFIELD",-93.0833,39.8000,241,"COOP","19836"
"231037","BRUNSWICK",-93.1167,39.4167,197,"COOP","19838"
"231087","BUFFALO 3 S",-93.1000,37.6000,351,"COOP","19840"
"231101","BUNKER",-91.2167,37.4500,421,"COOP","19842"
"231145","BUTLER",-94.3167,38.2500,241,"COOP","19845"
"231189","CALIFORNIA",-92.5667,38.6333,265,"COOP","19849"
"231212","CAMDENTON",-92.7500,38.0000,317,"COOP","19850"
"231275","CANTON LOCK",-91.5167,40.1500,149,"COOP","19853"
"231340","CARROLLTON",-93.5000,39.3667,229,"COOP","19860"
"231364","CARUTHERSVIL",-89.6667,36.2000,85,"COOP","19864"
"231383","CASSVILLE RA",-93.8667,36.6833,408,"COOP","19865"
"231540","CHARLESTON",-89.3500,36.9167,101,"COOP","19871"
"231580","CHILLICOTHE",-93.5500,39.7667,213,"COOP","19872"
"231600","CLARENCE CAN",-91.6333,39.5333,214,"COOP","19875"
"231674","CLEARWATER D",-90.7833,37.1167,201,"COOP","19877"
"231711","CLINTON",-93.7667,38.4000,235,"COOP","19881"
"231822","CONCEPTION",-94.6833,40.2500,338,"COOP","19892"
"232289","DONIPHAN",-90.8167,36.5833,101,"COOP","19911"
"232503","ELDON",-92.5833,38.3500,283,"COOP","19923"
"232511","ELDORADO SPR",-94.0833,37.8500,280,"COOP","19924"
"232591","ELSBERRY 1 S",-90.7833,39.1500,137,"COOP","19931"
"232809","FARMINGTON",-90.4167,37.8000,274,"COOP","19945"
"232850","FESTUS",-90.3981,38.2306,183,"COOP","19952"
"233038","FREDERICKTOW",-90.3000,37.5667,213,"COOP","19958"
"233043","FREEDOM",-91.7000,38.4667,227,"COOP","19959"
"233079","FULTON",-91.9333,38.8500,265,"COOP","19961"
"233094","GALENA",-93.4667,36.8000,314,"COOP","19962"
"233102","GALLATIN 4 W",-93.9667,39.9167,282,"COOP","19963"
"233369","GRANT CITY",-94.4167,40.4833,344,"COOP","19978"
"233451","GREENVILLE 6",-90.4500,37.2000,149,"COOP","19982"
"233568","HAMILTON 2 W",-94.0333,39.7500,274,"COOP","19989"
"233601","HANNIBAL WAT",-91.3667,39.7167,217,"COOP","19991"
"234019","HOUSTON 3 E",-91.9000,37.3333,394,"COOP","20007"
"234158","INDEPENDENCE",-94.3833,39.0667,308,"COOP","20012"
"234226","JACKSON",-89.6667,37.3667,134,"COOP","20014"
"234271","JEFFERSON CI",-92.1833,38.5833,204,"COOP","20015"
"234301","JEWETT 7 E",-90.3500,37.3667,189,"COOP","20021"
"234417","KENNETT RADI",-90.0667,36.2167,82,"COOP","20052"
"234544","KIRKSVILLE R",-92.5833,40.2167,296,"COOP","20057"
"234694","LAKESIDE",-92.6167,38.2000,180,"COOP","20067"
"234705","LAMAR",-94.2667,37.5000,299,"COOP","20068"
"234825","LEBANON 2 W",-92.6500,37.6667,390,"COOP","20076"
"234850","LEES SUMMIT",-94.3333,38.8833,305,"COOP","20080"
"234904","LEXINGTON 3",-93.8667,39.2000,251,"COOP","20081"
"234919","LICKING 4 N",-91.9000,37.5500,360,"COOP","20085"
"235027","LOCKWOOD",-93.9500,37.3833,329,"COOP","20090"
"235050","LONG BRANCH",-92.4833,39.7333,256,"COOP","20092"
"235207","MALDEN MUNIC",-89.9833,36.6000,88,"COOP","20101"
"235253","MARBLE HILL",-89.9667,37.3000,119,"COOP","20103"
"235307","MARSHFIELD",-92.9000,37.3333,454,"COOP","20106"
"235340","MARYVILLE 2",-94.8333,40.3500,300,"COOP","20109"
"235492","MEMPHIS",-92.1667,40.4667,232,"COOP","20114"
"235541","MEXICO",-91.9000,39.1667,235,"COOP","20116"
"235671","MOBERLY RADI",-92.4333,39.4000,256,"COOP","20123"
"235834","MOUNTAIN GRO",-92.2667,37.1500,442,"COOP","20137"
"235862","MT VERNON M",-93.8833,37.0667,363,"COOP","20141"
"235976","NEOSHO",-94.3667,36.8667,308,"COOP","20144"
"235987","NEVADA SEWAG",-94.4000,37.8500,226,"COOP","20145"
"236012","NEW FRANKLIN",-92.7667,39.0167,195,"COOP","20151"
"236045","NEW MADRID",-89.5333,36.5833,94,"COOP","20155"
"236402","OSCEOLA",-93.7000,38.0500,233,"COOP","20169"
"236460","OZARK BEACH",-93.1167,36.6667,213,"COOP","20174"
"236739","PLATTSBURG",-94.4500,39.5667,274,"COOP","20195"
"236777","POMME DE TER",-93.3167,37.9167,274,"COOP","20203"
"236804","PORTAGEVILLE",-89.7000,36.4167,85,"COOP","20207"
"236826","POTOSI 3 N",-90.7667,37.9667,335,"COOP","20208"
"236866","PRINCETON 6",-93.6833,40.3500,299,"COOP","20211"
"237263","ROLLA UNIV O",-91.7667,37.9500,360,"COOP","20230"
"237300","ROSEBUD",-91.3333,38.3833,296,"COOP","20235"
"237397","ST CHARLES",-90.5000,38.7833,142,"COOP","20239"
"237398","ST CHARLES 7",-90.5167,38.6833,137,"COOP","20240"
"237452","ST LOUIS SCI",-90.2667,38.6333,150,"COOP","20251"
"237475","ST LOUIS WSF",-90.5667,38.8000,166,"COOP","20260"
"237506","SALEM",-91.5333,37.6333,366,"COOP","20262"
"237514","SALISBURY",-92.8333,39.4333,223,"COOP","20263"
"237578","SAVERTON LOC",-91.2500,39.6333,144,"COOP","20265"
"237632","SEDALIA WATE",-93.2167,38.6667,238,"COOP","20266"
"237645","SELIGMAN",-93.9333,36.5167,469,"COOP","20268"
"237720","SHELBINA",-92.0500,39.6833,226,"COOP","20271"
"237772","SIKESTON POW",-89.6167,36.8833,94,"COOP","20276"
"237862","SMITHVILLE L",-94.5500,39.3833,276,"COOP","20280"
"238043","STEELVILLE 2",-91.3667,38.0000,213,"COOP","20288"
"238051","STEFFENVILLE",-91.8833,39.9667,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7833,37.7000,282,"COOP","20291"
"238223","SWEET SPRING",-93.4167,38.9667,207,"COOP","20298"
"238466","TRUMAN DAM &",-93.3667,38.2500,193,"COOP","20308"
"238515","UNION",-91.0000,38.4500,165,"COOP","20310"
"238523","UNIONVILLE",-93.0000,40.4833,324,"COOP","20311"
"238571","VAN BUREN RA",-90.9833,36.9667,158,"COOP","20321"
"238577","VANDALIA",-91.4833,39.3167,232,"COOP","20322"
"238603","VERSAILLES",-92.8500,38.4333,314,"COOP","20326"
